SeqNbr,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
24600,4608,4608,4608,0,0,0,,NAD27Adj76.LL,NAD27Adj76.LL,,NAD27(76),GCS_NAD_1927_Definition_1976,NAD27(76),,,,,,,,,,,,0,0,0
24700,4609,4609,4609,0,0,0,,NAD27Cgq77.LL,NAD27Cgq77.LL,,NAD27(CGQ77),GCS_NAD_1927_CGQ77,NAD27(CGQ77),,,,,,,,,,,,0,0,0
24800,4610,4610,4610,0,0,0,,Xian80.LL,Xian80.LL,Xian80.LL,Xian 1980,GCS_Xian_1980,Xian 1980,,,Xian 1980,,,,,,,,,0,0,0
24900,4611,104104,4611,0,0,0,,HongKong80.LL,HongKong80.LL,HongKong80a.LL,Hong Kong 1980,GCS_Hong_Kong_1980,Hong Kong 1980,,,Hong Kong 1980,,,,,,,,,0,0,0
25000,4612,4612,4612,0,0,0,,JGD2000.LL,JGD2000.LL,LL-JGD2K-7P,JGD2000,GCS_JGD_2000,JGD2000,,,JGD2000,,,,,,,,,0,0,0
25100,4613,4613,4613,0,0,0,,Segara.LL,GunungSegara.LL,GunungSegara.LL,Segara,GCS_Gunung_Segara,Segara,,,Segara,,,,,,,,,0,0,0
25200,4614,4614,4614,0,0,0,,QatarNtl95.LL,QatarNtl95.LL,QatarNtl95a.LL,QND95,GCS_QND_1995,QND95,,,QND95,,,,,,,,,0,0,0
25300,4615,4615,4615,0,0,8298,,MADEIRA.LL,PortoSanto.LL,MADEIRA.LL,Porto Santo,GCS_Porto_Santo_1936,Porto Santo,,,Porto Santo,,,,Longitude / Latitude (Southeast Base),,,,,0,0,0
25400,4616,37250,4616,0,0,0,,SelvagemGrande.LL,SelvagemGrande.LL,Selvagem.LL,Selvagem Grande,GCS_Selvagem_Grande_1938,Selvagem Grande,,,Selvagem Grande,,,,,,,,,0,0,0
25500,4618,4291,4618,0,0,8292,,SAD69.LL,SAD69.LL,SAD1969.LL/01,SAD69,GCS_South_American_1969,SAD69,,,SAD69,,,,Longitude / Latitude (SAD 69),,,,,0,0,0
25600,4619,4619,4619,0,0,0,,SWEREF99.LL,SWEREF99.LL,SWEREF99.LL,SWEREF99,GCS_SWEREF99,SWEREF99,,,,,,,,,,,,0,0,0
25700,4620,37211,4620,0,0,0,,Point58.LL,Point58.LL,Point1958.LL,Point 58,GCS_Point_58,Point 58,,,,,,,,,,,,0,0,0
25800,4621,4621,4621,0,0,0,,FortMarigot.LL,FortMarigot.LL,FortMarigot_1.LL,Fort Marigot,GCS_Fort_Marigot,Fort Marigot,,,,,,,,,,,,0,0,0
25900,4622,4622,4622,0,0,0,,StAnne.LL,StAnne.LL,Guadeloupe48.LL,Guadeloupe 1948,GCS_Sainte_Anne,Sainte Anne,,,,,,,,,,,,0,0,0
26000,4623,4623,4623,0,0,0,,CSG67.LL,CSG67.LL,CSG1967.LL,CSG67,GCS_CSG_1967,CSG67,,,,,,,,,,,,0,0,0
26100,4624,4624,4624,0,0,0,,Guyane95.LL,Guyane95.LL,Guyane95a.LL,RGFG95,GCS_RGFG_1995,RGFG95,,,,,,,,,,,,0,0,0
26200,4625,4625,4625,0,0,0,,FortDesaix.LL,FortDesaix.LL,Martinique38.LL,Martinique 1938,GCS_Fort_Desaix,Fort Desaix,,,,,,,,,,,,0,0,0
26300,4626,4626,4626,0,0,8290,,REUNION.LL,REUNION.LL,REUNION.LL,Reunion 1947,GCS_Piton_des_Neiges|GCS_Reunion,Piton des Neiges,,,,,,,Longitude / Latitude (Reunion),,,,,0,0,0
26400,4627,4627,4627,0,0,0,,Reunion92.LL,Reunion92.LL,Reunion92.LL,RGR92,GCS_RGR_1992,RGR92,,,,,,,,,,,,0,0,0
26500,4628,4628,4628,0,0,0,,Tahiti.LL,Tahiti.LL,Tahiti52.LL,Tahiti 52,GCS_Tahiti,Tahiti,,,,,,,,,,,,0,0,0
26600,4629,4629,4629,0,0,0,,Tahaa.LL,Tahaa.LL,Tahaa54.LL,Tahaa 54,GCS_Tahaa,Tahaa,,,,,,,,,,,,0,0,0
26700,4630,4630,4630,0,0,0,,IGN72NukuHiva.LL,IGN72NukuHiva.LL,IGN72/NukuHiva.LL,IGN72 Nuku Hiva,GCS_IGN72_Nuku_Hiva,IGN72 Nuku Hiva,,,,,,,,,,,,0,0,0
26800,4632,4632,4632,0,0,0,,Combani50.LL,Combani50.LL,Combani1950.LL,Combani 1950,GCS_Combani_1950,Combani 1950,,,,,,,,,,,,0,0,0
26900,4633,4633,4633,0,0,0,,IGN56Lifou.LL,IGN56Lifou.LL,IGN56/Lifou.LL,IGN56 Lifou,GCS_IGN56_Lifou,IGN56 Lifou,,,,,,,,,,,,0,0,0
27000,4635,4635,4635,0,0,0,,ST87Ouvea.LL,ST87Ouvea.LL,ST87Ouvea.LL,ST87 Ouvea,GCS_ST87_Ouvea,ST87 Ouvea,,,,,,,,,,,,0,0,0
27100,4636,4636,4636,0,0,0,,Petrels72.LL,Petrels72.LL,Petrels1972.LL,Petrels 1972,GCS_Petrels_1972,Petrels 1972,,,,,,,,,,,,0,0,0
27200,4637,4637,4637,0,0,0,,Perroud50.LL,Perroud50.LL,Perroud1950.LL,Perroud 1950,GCS_Pointe_Geologie_Perroud_1950,Perroud 1950,,,,,,,,,,,,0,0,0
27300,4638,4638,4638,0,0,0,,Miquelon50.LL,Miquelon50.LL,Miquelon1950.LL,Saint Pierre et Miquelon 1950,GCS_Saint_Pierre_et_Miquelon_1950,Saint Pierre et Miquelon 1950,,,,,,,,,,,,0,0,0
27400,4639,4639,4639,0,0,0,,MOP78.LL,MOP78.LL,MOP1978a.LL,MOP78,GCS_MOP78,MOP78,,,,,,,,,,,,0,0,0
27500,4640,4640,4640,0,0,0,,Antilles91.LL,Antilles91.LL,Antilles91.LL,,GCS_RRAF_1991,RRAF 1991,,,,,,,,,,,,0,0,0
27510,4558,,,,,,,,,Antilles91/1.LL,RRAF 1991,,,,,,,,,,,,,,0,0,0
27600,4641,4641,4641,0,0,0,,IGN53/Mare.LL,IGN53/Mare.LL,IGN53/Mare.LL,IGN53 Mare,GCS_IGN53_Mare,IGN53 Mare,,,,,,,,,,,,0,0,0
27700,4642,4642,4642,0,0,0,,ST84IleDesPins.LL,ST84IleDesPins.LL,ST84IlePins/a.LL,ST84 Ile des Pins,GCS_ST84_Ile_des_Pins,ST84 Ile des Pins,,,,,,,,,,,,0,0,0
27800,4643,4643,4643,0,0,0,,ST71Belep.LL,ST71Belep.LL,ST71Belep/a.LL,ST71 Belep,GCS_ST71_Belep,ST71 Belep,,,,,,,,,,,,0,0,0
27900,4644,4644,4644,0,0,0,,NEA74Noumea.LL,NEA74Noumea.LL,Noumea74.LL,NEA74 Noumea,GCS_NEA74_Noumea,NEA74 Noumea,,,,,,,,,,,,0,0,0
28000,4645,4645,4645,0,0,0,,Caledonie91.LL,Caledonie91.LL,Caledonie91.LL,RGNC 1991,GCS_RGNC_1991,RGNC 1991,,,,,,,,,,,,0,0,0
28100,4646,4646,4646,0,0,0,,GrandComoros.LL,GrandComoros.LL,,Grand Comoros,GCS_Grand_Comoros,Grand Comoros,,,,,,,,,,,,0,0,0
28200,4657,4657,4657,0,0,0,,Reykjavik.LL,Reykjavik.LL,Reykjavik.LL,Reykjavik 1900,GCS_Reykjavik_1900,Reykjavik 1900,,,,,,,,,,,,0,0,0
28300,4658,37204,4658,0,0,0,,HJORSEY.LL,Hjorsey55.LL,HJORSEY.LL,Hjorsey 1955,GCS_Hjorsey_1955,Hjorsey 1955,,,,,,,,,,,,0,0,0
28400,4659,4659,4659,0,0,0,,IslandsNet1993.LL,IslandsNetwork 1993.LL,IslandsNet1993.LL|ISN93.LL,ISN93,GCS_ISN_1993,ISN93,,,,,,,,,,,,0,0,0
28500,4660,4660,4660,0,0,0,,Helle1954.LL,Helle1954.LL,Helle1954.LL,Helle 1954,GCS_Helle_1954,Helle 1954,,,,,,,,,,,,0,0,0
28600,4661,4661,4661,0,0,0,,Latvia1992.LL,Latvia1992.LL,Latvia1992.LL,LKS92,GCS_LKS_1992,LKS92,,,,,,,,,,,,0,0,0
28700,4662,4662,4662,0,0,0,,IGN72GrandeTerre.LL|IGN72GrandTerre.LL,IGN72/GrandeTerre.LL,IGN72/GrandeTerre.LL,IGN72 Grande Terre|IGN72 Grand Terre,GCS_IGN72_Grande_Terre,IGN72 Grande Terre|IGN72 Grand Terre,,,,,,,,,,,,0,0,0
28800,4663,4663,4663,0,0,0,,PortoSanto1995.LL,PortoSanto1995.LL,PortoSanto95.LL,Porto Santo 1995,GCS_Porto_Santo_1995,Porto Santo 1995,,,,,,,,,,,,0,0,0
28900,4664,4664,4664,0,0,0,,AzoresOriental1995.LL,AzoresOriental1995.LL,AzoresEast1995.LL,Azores Oriental 1995,GCS_Azores_Oriental_1995,Azores Oriental 1995,,,,,,,,,,,,0,0,0
29000,4665,4665,4665,0,0,0,,AzoresCentral1995.LL,AzoresCentral1995.LL,AzoresCntrl1995.LL,Azores Central 1995,GCS_Azores_Central_1995,Azores Central 1995,,,,,,,,,,,,0,0,0
29100,4666,4666,4666,0,0,0,,Lisbon1890.LL,Lisbon1890.LL,Lisbon1890_1.LL,Lisbon 1890,GCS_Lisbon_1890,Lisbon 1890,,,,,,,,,,,,0,0,0
29200,4667,4667,4667,0,0,0,,IraqKuwait1992.LL,IraqKuwaitBoundary1992.LL,IraqKuwait1992.LL,IKBD-92,GCS_IKBD_1992,IKBD-92,,,,,,,,,,,,0,0,0
29300,4668,4668,4668,0,0,8224,,EUROP79.LL,ED79.LL,EUROP79.LL,ED79,GCS_European_1979,ED79,,,,,,,Longitude / Latitude (ED 79),,,,,0,0,0
29400,4669,4669,4669,0,0,0,,Lithuania94.LL,Lithuania94.LL,Lithuania94.LL,LKS94,GCS_LKS_1994,LKS94,,,,,,,,,,,,0,0,0
29500,4670,4670,4670,0,0,0,,IGM1995.LL,IGM1995.LL,IGM1995.LL,IGM95,GCS_IGM_1995,IGM95,,,,,,,,,,,,0,0,0
29600,4671,4671,4671,0,0,0,,Voirol1879.LL,Voirol1879.LL,,Voirol 1879,GCS_Voirol_1879,Voirol 1879,,,,,,,,,,,,0,0,0
29700,4672,4672,0,0,0,8216,,CHATHAM.LL,Chatham1971.LL,CHATHAM.LL,Chatham Islands 1971,GCS_Chatham_Island_1971,,,,,,,,Longitude / Latitude (Chatham 1971),,,,,0,0,0
29800,4673,4673,0,0,0,0,,Chatham1979.LL,Chatham1979.LL,Chatham1979.LL,Chatham Islands 1979,GCS_Chatham_Islands_1979,,,,,,,,,,,,,0,0,0
29900,4674,4674,0,0,0,0,,SRG-SA/2000.LL,SRG-SA/2000.LL,SRG-SA/2000.LL,SIRGAS 2000,GCS_SIRGAS_2000,,,,,,,,,,,,,0,0,0
30000,4675,37220,0,0,0,8230,,GUAM63.LL,Guam63.LL,GUAM63.LL,Guam 1963,GCS_Guam_1963,,,,,,,,Longitude / Latitude (Guam 1963),,,,,0,0,0
30100,4676,4676,0,0,0,0,,Vientiane1982.LL,Vientiane1982.LL,,Vientiane 1982,GCS_Vientiane_1982,,,,,,,,,,,,,0,0,0
30200,4677,4677,0,0,0,0,,Lao1993.LL,Lao1993.LL,,Lao 1993,GCS_Lao_1993,,,,,,,,,,,,,0,0,0
30300,4678,4678,0,0,0,0,,Lao1997.LL,Lao1997.LL,Lao97.LL,Lao 1997,GCS_Lao_1997,,,,,,,,,,,,,0,0,0
30400,4679,4679,0,0,0,0,,Jouik1961.LL,Jouik1961.LL,Jouik61.LL,Jouik 1961,GCS_Jouik_1961,,,,,,,,,,,,,0,0,0
30500,4680,4680,0,0,0,0,,Nouakchott1965.LL,Nouakchott1965.LL,Nouakchott65.LL,Nouakchott 1965,GCS_Nouakchott_1965,,,,,,,,,,,,,0,0,0
30700,4682,4682,0,0,0,0,,Gulshan-303.LL,Gulshan-303.LL,Gulshan303.LL,Gulshan 303,GCS_Gulshan_303,,,,,,,,,,,,,0,0,0
30800,4683,0,0,0,0,0,,Philippine1992.LL,Philippine1992.LL,Philippine1992.LL,PRS92,,,,,,,,,,,,,,0,0,0
30900,4684,37232,0,0,0,0,,Gan1970.LL,Gan70.LL,Gan70.LL,Gan 1970,GCS_Gan_1970,,,,,,,,,,,,,0,0,0
31000,4685,0,0,0,0,0,,Gandajika.LL,Gandajika.LL,Gandajika.LL,Gandajika,,,,,,,,,,,,,,0,0,0
31100,4686,0,0,0,0,0,,MarcoGNR.LL,MarcoGNR.LL,MarcoGNR.LL,MAGNA-SIRGAS,GCS_MAGNA,,,,,,,,,,,,,0,0,0
31200,4687,0,0,0,0,0,,RGP-Francaise.LL,RGP-Francaise.LL,RGP-Francaise.LL,RGPF,,,,,,,,,,,,,,0,0,0
31300,4688,0,0,0,0,0,,FatuIva/72.LL,FatuIva/72.LL,FatuIva/72.LL,Fatu Iva 72,,,,,,,,,,,,,,0,0,0
31400,4689,0,0,0,0,0,,IGN63/Hiva Oa.LL,IGN63/Hiva Oa.LL,IGN63/Hiva Oa.LL,IGN63 Hiva Oa,,,,,,,,,,,,,,0,0,0
31500,4690,0,0,0,0,0,,Tahiti79.LL,Tahiti79.LL,,Tahiti 79,,,,,,,,,,,,,,0,0,0
31600,4691,0,0,0,0,0,,Moorea87.LL,Moorea87.LL,Moorea87.LL,Moorea 87,,,,,,,,,,,,,,0,0,0
31700,4692,0,0,0,0,0,,Maupiti83.LL,Maupiti83.LL,Maupiti1983.LL,Maupiti 83,,,,,,,,,,,,,,0,0,0
31800,4693,0,0,0,0,0,,Nakhl-eGhanem.LL,Nakhl-eGhanem.LL,Nakhl-eGhanem.LL,Nakhl-e Ghanem,,,,,,,,,,,,,,0,0,0
31900,4694,0,0,0,0,0,,PGA1994.LL,PGA1994.LL,,POSGAR 94,,,,,,,,,,,,,,0,0,0
32000,4695,0,0,0,0,0,,Katanga1955.LL,Katanga1955.LL,,Katanga 1955,,,,,,,,,,,,,,0,0,0
32100,4696,0,0,0,0,0,,Kasai1953.LL,Kasai1953.LL,,Kasai 1953,,,,,,,,,,,,,,0,0,0
32200,4697,0,0,0,0,0,,IGC1962/6S.LL,IGC1962/6S.LL,,IGC 1962 6th Parallel South,,,,,,,,,,,,,,0,0,0
32300,4698,37234,0,0,0,8240,,KERGUELN.LL,Kergueln.LL,KERGUELN.LL,IGN 1962 Kerguelen,GCS_Kerguelen_Island_1949,,,,,,,,Longitude / Latitude (Kerguelen Island),,,,,0,0,0
32400,4699,0,0,0,0,0,,LePouce1934.LL,LePouce1934.LL,LePouce34.LL,Le Pouce 1934,,,,,,,,,,,,,,0,0,0
32500,4700,0,0,0,0,0,,IGNAstro1960.LL,IGNAstro1960.LL,,IGN Astro 1960,,,,,,,,,,,,,,0,0,0
32600,4701,0,0,0,0,0,,CongoBelge1955.LL,CongoBelge1955.LL,CongoBelge55.LL,IGCB 1955,,,,,,,,,,,,,,0,0,0
32700,4702,4702,0,0,0,0,,Mauritania1999.LL,Mauritania1999.LL,Mauritania1999.LL,Mauritania 1999,GCS_Mauritania_1999,,,,,,,,,,,,,0,0,0
32800,4703,0,0,0,0,0,,SaoTome1951.LL,SaoTome1951.LL,,Mhast 1951,,,,,,,,,,,,,,0,0,0
32900,4704,0,0,0,0,0,,Mhast/OnShore.LL,Mhast/OnShore.LL,,Mhast (onshore),,,,,,,,,,,,,,0,0,0
33000,4705,0,0,0,0,0,,Mhast/OffShore.LL,Mhast/OffShore.LL,,Mhast (offshore),,,,,,,,,,,,,,0,0,0
33100,4706,0,0,0,0,0,,Suez/S-650/TL.LL,Suez/S-650/TL.LL,,Egypt Gulf of Suez S-650 TL,,,,,,,,,,,,,,0,0,0
33200,4707,37213,0,0,0,0,,Tern1961.LL,TernIsland61.LL,Tern61.LL,Tern Island 1961,GCS_Tern_Island_1961,,,,,,,,,,,,,0,0,0
33300,4708,0,0,0,0,0,,Cocos1965.LL,Cocos1965.LL,CocosIsl1965.LL,Cocos Islands 1965,,,,,,,,,,,,,,0,0,0
33400,4709,0,0,0,0,0,,IwoJima1945.LL,IwoJima1945.LL,IwoJima45.LL,Iwo Jima 1945,,,,,,,,,,,,,,0,0,0
33500,4710,0,0,0,0,0,,StHelena1971.LL,StHelena1971.LL,StHelena71.LL,St. Helena 1971,,,,,,,,,,,,,,0,0,0
33600,4711,0,0,0,0,0,,Marcus1952.LL,Marcus1952.LL,Marcus52.LL,Marcus Island 1952,,,,,,,,,,,,,,0,0,0
33700,4712,37237,2000031,0,0,8201,,ASCENSN.LL,Ascension58.LL,ASCENSN.LL,Ascension Island 1958,GCS_Ascension_Island_1958,Ascension Island 1958,,,,,,,Longitude / Latitude (Ascension Island 1958),,,,,0,0,0
33800,4713,0,0,0,0,0,,Ayabelle.LL,Ayabelle.LL,AyabelleLH.LL,Ayabelle Lighthouse,,,,,,,,,,,,,,0,0,0
33900,4714,37215,0,0,0,8207,,BELLEVUE.LL,Bellevue/IGN.LL,BELLEVUE.LL,Bellevue,GCS_Bellevue_IGN,,,,,,,,Longitude / Latitude (Bellevue),,,,,0,0,0
34000,4715,0,0,0,0,0,,CampAreaAstro.LL,CampAreaAstro.LL,CampAreaAstro_1.LL,Camp Area Astro,,,,,,,,,,,,,,0,0,0
34100,4716,0,0,0,0,0,,Phoenix Is1966.LL,PhoenixIsland1966.LL,PhoenixIs66.LL,Phoenix Islands 1966,,,,,,,,,,,,,,0,0,0
34200,4717,37239,0,0,0,8213,,CANAVRL.LL,Canaveral.LL,CANAVRL.LL,Cape Canaveral,GCS_Cape_Canaveral,,,,,,,,Longitude / Latitude (Cape Canaveral),,,,,0,0,0
34300,4718,0,0,0,0,0,,Solomon1968.LL,Solomon1968.LL,Solomon68.LL,Solomon 1968,,,,,,,,,,,,,,0,0,0
34400,4719,37219,0,0,0,8226,,EASTER.LL,EasterIs67.LL,EASTER.LL,Easter Island 1967,GCS_Easter_Island_1967,,,,,,,,Longitude / Latitude (Easter Island 1967),,,,,0,0,0
34500,4720,0,0,0,0,0,,Fiji1986.LL,Fiji1986.LL,Fiji1986.LL,Fiji 1986,,,,,,,,,,,,,,0,0,0
34600,4721,0,0,0,0,0,,Fiji1956.LL,Fiji1956.LL,Fiji56.LL,Fiji 1956,,,,,,,,,,,,,,0,0,0
34700,4722,0,0,0,0,0,,SouthGeorgia1968.LL,SouthGeorgia1968.LL,SouthGeorgia68.LL,South Georgia 1968,,,,,,,,,,,,,,0,0,0
34800,4723,0,0,0,0,0,,GrandCayman1959.LL,GrandCayman1959.LL,GrandCayman59.LL,Grand Cayman 1959,,,,,,,,,,,,,,0,0,0
34900,4724,0,0,0,0,0,,DiegoGarcia1969.LL,DiegoGarcia1969.LL,DiegoGarcia69.LL,Diego Garcia 1969,,,,,,,,,,,,,,0,0,0
35000,4725,37222,0,0,0,8238,,JHNSTN.LL,JohnstonIs61.LL,JHNSTN.LL,Johnston Island 1961,GCS_Johnston_Island_1961,,,,,,,,Longitude / Latitude (Johnston Island 1961),,,,,0,0,0
35100,4726,0,0,0,0,0,,LittleCayman1961.LL,LittleCayman1961.LL,LittleCayman61.LL,Little Cayman 1961,,,,,,,,,,,,,,0,0,0
35200,4727,37224,0,0,0,8252,,MIDWAY.LL,MidwayAstro.LL,MIDWAY.LL,Midway 1961,GCS_Midway_1961,,,,,,,,Longitude / Latitude (Midway Astro 1961),,,,,0,0,0
35300,4728,37246,0,0,0,0,,CANARY.LL,PicoDeLasNieves.LL,CANARY.LL,Pico de las Nieves 1984,GCS_Pico_de_Las_Nieves,,,,,,,,,,,,,0,0,0
35400,4729,37226,0,0,0,8280,,PITCAIRN.LL,Pitcairn67.LL,PITCAIRN.LL,Pitcairn 1967,GCS_Pitcairn_1967,,,,,,,,Longitude / Latitude (Pitcairn Astro 1967),,,,,0,0,0
35500,4730,0,0,0,0,0,,Santo1965.LL,Santo1965.LL,Santo65.LL,Santo 1965,,,,,,,,,,,,,,0,0,0
35600,4731,37228,0,0,0,8303,,VITI.LL,VitiLevu16.LL,VITI.LL,Viti Levu 1916,GCS_Viti_Levu_1916,,,,,,,,Longitude / Latitude (Viti Levu 1916),,,,,0,0,0
35700,4732,0,0,0,0,0,,Marshalls1960.LL,Marshall-Islands1960.LL,Marshalls60.LL,Marshall Islands 1960,,,,,,,,,,,,,,0,0,0
35800,4733,37230,0,0,0,0,,Wake1952.LL,WakeIs52.LL,WakeIs1952.LL,Wake Island 1952,GCS_Wake_Island_1952,,,,,,,,,,,,,0,0,0
35900,4734,37251,0,0,0,8302,,TRISTAN.LL,TristanAstro68.LL,TRISTAN.LL,Tristan 1968,GCS_Tristan_1968,,,,,,,,Longitude / Latitude (Tristan Astro 1968),,,,,0,0,0
36000,4735,37259,0,0,0,0,,Kusaie1951.LL,Kusaie51.LL,Kusaie51.LL,Kusaie 1951,GCS_Kusaie_1951,,,,,,,,,,,,,0,0,0
36100,4736,37254,0,0,0,0,,DeceptionIsland.LL,DeceptionIs.LL,DeceptionIsland_1.LL,Deception Island,GCS_Deception_Island,,,,,,,,,,,,,0,0,0
36200,4737,0,0,0,0,0,,Korean2000.LL,Korean2000.LL,Korean2000.LL,Korea 2000,,,,,,,,,,,,,,0,0,0
36300,4738,37205,0,0,0,8232,,HONGKONG.LL,HongKong63.LL,HONGKONG.LL,Hong Kong 1963,GCS_Hong_Kong_1963,,,,,,,,Longitude / Latitude (Hong Kong 1963),,,,,0,0,0
36400,4739,0,0,0,0,0,,HongKong1963/67.LL,HongKong1963/67.LL,HongKong63/1967.LL,Hong Kong 1963(67),,,,,,,,,,,,,,0,0,0
36500,4740,0,0,0,0,0,,ParametropZemp1990.LL,ParametropZemp1990.LL,ParametropZemp1990.LL,PZ-90,,,,,,,,,,,,,,0,0,0
36600,4741,0,0,0,0,0,,Faroe1954.LL,Faroe1954.LL,,FD54,,,,,,,,,,,,,,0,0,0
36700,4742,0,0,0,0,0,,GDM2000.LL,GDM2000.LL,,GDM2000,,,,,,,,,,,,,,0,0,0
36800,4743,0,0,0,0,0,,Karbala1979/P.LL,Karbala1979/P.LL,Karbala79/P.LL,Karbala 1979,,,,,,,,,,,,,,0,0,0
36900,4744,0,0,0,0,0,,Nahrwan1934.LL,Nahrwan1934.LL,,Nahrwan 1934,,,,,,,,,,,,,,0,0,0
37000,4745,0,0,0,0,8289,,Rauenberg83.LL,Rauenberg83.LL,,RD/83,,,,,,,,,Longitude / Latitude (Rauenberg),,,,,0,0,0
37100,4746,0,0,0,0,8281,,Potsdam83.LL,Potsdam83.LL,,PD/83,,,,,,,,,Longitude / Latitude (Potsdam),,,,,0,0,0
37200,4747,0,0,0,0,0,,Greenland1996.LL,Greenland1996.LL,Greenland1996.LL,GR96,,,,,,,,,,,,,,0,0,0
37300,4748,0,0,0,0,0,,VanuaLevu1915.LL,VanuaLevu1915.LL,VanuaLv1915.LL,Vanua Levu 1915,,,,,,,,,,,,,,0,0,0
37400,4749,0,0,0,0,0,,RGN-Caledonie/91-93.LL,RGN-Caledonie/91-93.LL,RGN-Caledonie/91-93.LL,RGNC91-93,,,,,,,,,,,,,,0,0,0
37500,4750,0,0,0,0,0,,ST87/Ouvea.LL,ST87/Ouvea.LL,ST87/Ouvea.LL,ST87 Ouvea,,,,,,,,,,,,,,0,0,0
37600,4751,0,0,0,0,0,,Kertau/RSO.LL,Kertau/RSO.LL,,Kertau (RSO),,,,,,,,,,,,,,0,0,0
37700,4752,0,0,0,0,0,,VitiLevu1912.LL,VitiLevu1912.LL,VitiLevu12.LL,Viti Levu 1912,,,,,,,,,,,,,,0,0,0
37800,4753,0,0,0,0,0,,FK1989.LL,FK1989.LL,,fk89,,,,,,,,,,,,,,0,0,0
37900,4754,0,0,0,0,0,,Libyan2006.LL,Libyan2006.LL,Libyan2006_1.LL,LGD2006,,,,,,,,,,,,,,0,0,0
38000,4755,0,0,0,0,0,,Nasional1995.LL,Nasional1995.LL,Nasional1995.LL,DGN95,,,,,,,,,,,,,,0,0,0
38100,4756,0,0,0,0,0,,Vietnam2000.LL,Vietnam2000.LL,,VN-2000,,,,,,,,,,,,,,0,0,0
38200,4801,4801,4801,0,0,0,,Bern1898.LL.Bern,Bern1898.LL.Bern,,Bern 1898 (Bern),GCS_Bern_1898_Bern,Bern 1898 (Bern),,,Bern 1898 (Bern),,,,,,,,,0,0,0
38300,4802,4802,4802,0,0,0,,Bogota75.LL.Bogota,Bogota75.LL.Bogota,,Bogota 1975 (Bogota),GCS_Bogota_Bogota,Bogota 1975 (Bogota),,,Bogota 1975 (Bogota),,,,,,,,,0,0,0
38400,4803,4803,4803,0,0,0,,Lisbon37.LL.Lisbon,Lisbon37.LL.Lisbon,,Lisbon (Lisbon),GCS_Lisbon_Lisbon,Lisbon (Lisbon),,,Lisbon (Lisbon),,,,,,,,,0,0,0
38500,4804,4804,4804,0,0,0,,Makassar.LL.Jakarta,Makassar.LL.Jakarta,,Makassar (Jakarta),GCS_Makassar_Jakarta,Makassar (Jakarta),,,Makassar (Jakarta),,,,,,,,,0,0,0
38600,4805,4805,4805,0,0,0,,MGI.LL.Ferro,MGI.LL.Ferro,MGI-AT/F.LL/a,MGI (Ferro),GCS_MGI_Ferro,MGI (Ferro),,,MGI (Ferro),,,,,,,,,0,0,0
38700,4806,4806,4806,0,0,0,,MonteMario.LL.Rome,MonteMario.LL.Rome,,Monte Mario (Rome),GCS_Monte_Mario_Rome,Monte Mario (Rome),,,Monte Mario (Rome),,,,,,,,,0,0,0
38800,4807,4807,4807,0,0,8267,,NTF.LL.Paris.Grad,NTF.LL.Paris.Grad,LL-NTF-Grid,NTF (Paris),GCS_NTF_Paris,NTF (Paris),,,NTF (Paris),,,,Longitude / Latitude (NTF with Paris prime meridian),,,,,0,0,0
38900,4808,4808,4808,0,0,0,,Padang1884.LL.Jakarta,Padang1884.LL.Jakarta,,Padang (Jakarta),GCS_Padang_1884_Jakarta,Padang (Jakarta),,,Padang (Jakarta),,,,,,,,,0,0,0
39000,4809,4809,4809,0,0,0,,Belge50.LL.Brussels,Belge50.LL.Brussels,,Belge 1950 (Brussels),GCS_Belge_1950_Brussels,Belge 1950 (Brussels),,,Belge 1950 (Brussels),,,,,,,,,0,0,0
39100,4810,4810,4810,0,0,0,,Tananarive25.LL.Paris,Tananarive25.LL.Paris,,Tananarive (Paris),GCS_Tananarive_1925_Paris,Tananarive (Paris),,,Tananarive (Paris),,,,,,,,,0,0,0
39200,4811,4811,4811,0,0,0,,Voirol1875.LL.Paris.Grd,Voirol1875.LL.Paris.Grad,,Voirol 1875 (Paris),GCS_Voirol_1875_Paris,Voirol 1875 (Paris),,,Voirol 1875 (Paris),,,,,,,,,0,0,0
39300,4813,4813,4813,0,0,0,,Batavia.LL.Jakarta,Batavia.LL.Jakarta,,Batavia (Jakarta),GCS_Batavia_Jakarta,Batavia (Jakarta),,,Batavia (Jakarta),,,,,,,,,0,0,0
39400,4814,4814,4814,0,0,0,,Stockholm38.LL.Sthlm,Stockholm38.LL.Stockholm,,RT38 (Stockholm),GCS_RT38_Stockholm,RT38 (Stockholm),,,RT38 (Stockholm),,,,,,,,,0,0,0
39500,4815,4815,4815,0,0,0,,Greek.LL.Athens,Greek.LL.Athens,,Greek (Athens),GCS_Greek_Athens,Greek (Athens),,,Greek (Athens),,,,,,,,,0,0,0
39600,4816,4816,4816,0,0,8215,,Carthage.LL.Paris.Grad,Carthage.LL.Paris.Grad,,Carthage (Paris),GCS_Carthage_Paris,Carthage (Paris),,,Carthage (Paris),,,,,,,,,0,0,0
