SeqNbr,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
53900,2566,2566,2566,0,0,0,,Pulkovo42.GK3d-49,Pulkovo42.GK3d-49,Pulkovo42.GK3d-49,Pulkovo 1942 / 3-degree Gauss-Kruger zone 49,Pulkovo_1942_3_Degree_GK_Zone_49,Pulkovo 1942 / 3-degree Gauss-Kruger zone 49,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 49,,,,,,,,,0,0,0
54000,2567,2567,2567,0,0,0,,Pulkovo42.GK3d-50,Pulkovo42.GK3d-50,Pulkovo42.GK3d-50,Pulkovo 1942 / 3-degree Gauss-Kruger zone 50,Pulkovo_1942_3_Degree_GK_Zone_50,Pulkovo 1942 / 3-degree Gauss-Kruger zone 50,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 50,,,,,,,,,0,0,0
54100,2568,2568,2568,0,0,0,,Pulkovo42.GK3d-51,Pulkovo42.GK3d-51,Pulkovo42.GK3d-51,Pulkovo 1942 / 3-degree Gauss-Kruger zone 51,Pulkovo_1942_3_Degree_GK_Zone_51,Pulkovo 1942 / 3-degree Gauss-Kruger zone 51,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 51,,,,,,,,,0,0,0
54200,2569,2569,2569,0,0,0,,Pulkovo42.GK3d-52,Pulkovo42.GK3d-52,Pulkovo42.GK3d-52,Pulkovo 1942 / 3-degree Gauss-Kruger zone 52,Pulkovo_1942_3_Degree_GK_Zone_52,Pulkovo 1942 / 3-degree Gauss-Kruger zone 52,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 52,,,,,,,,,0,0,0
54300,2570,2570,2570,0,0,0,,Pulkovo42.GK3d-53,Pulkovo42.GK3d-53,Pulkovo42.GK3d-53,Pulkovo 1942 / 3-degree Gauss-Kruger zone 53,Pulkovo_1942_3_Degree_GK_Zone_53,Pulkovo 1942 / 3-degree Gauss-Kruger zone 53,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 53,,,,,,,,,0,0,0
54400,2571,2571,2571,0,0,0,,Pulkovo42.GK3d-54,Pulkovo42.GK3d-54,Pulkovo42.GK3d-54,Pulkovo 1942 / 3-degree Gauss-Kruger zone 54,Pulkovo_1942_3_Degree_GK_Zone_54,Pulkovo 1942 / 3-degree Gauss-Kruger zone 54,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 54,,,,,,,,,0,0,0
54500,2572,2572,2572,0,0,0,,Pulkovo42.GK3d-55,Pulkovo42.GK3d-55,Pulkovo42.GK3d-55,Pulkovo 1942 / 3-degree Gauss-Kruger zone 55,Pulkovo_1942_3_Degree_GK_Zone_55,Pulkovo 1942 / 3-degree Gauss-Kruger zone 55,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 55,,,,,,,,,0,0,0
54600,2573,2573,2573,0,0,0,,Pulkovo42.GK3d-56,Pulkovo42.GK3d-56,Pulkovo42.GK3d-56,Pulkovo 1942 / 3-degree Gauss-Kruger zone 56,Pulkovo_1942_3_Degree_GK_Zone_56,Pulkovo 1942 / 3-degree Gauss-Kruger zone 56,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 56,,,,,,,,,0,0,0
54700,2574,2574,2574,0,0,0,,Pulkovo42.GK3d-57,Pulkovo42.GK3d-57,Pulkovo42.GK3d-57,Pulkovo 1942 / 3-degree Gauss-Kruger zone 57,Pulkovo_1942_3_Degree_GK_Zone_57,Pulkovo 1942 / 3-degree Gauss-Kruger zone 57,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 57,,,,,,,,,0,0,0
54800,2575,2575,2575,0,0,0,,Pulkovo42.GK3d-58,Pulkovo42.GK3d-58,Pulkovo42.GK3d-58,Pulkovo 1942 / 3-degree Gauss-Kruger zone 58,Pulkovo_1942_3_Degree_GK_Zone_58,Pulkovo 1942 / 3-degree Gauss-Kruger zone 58,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 58,,,,,,,,,0,0,0
54900,2576,2576,2576,0,0,0,,Pulkovo42.GK3d-59,Pulkovo42.GK3d-59,Pulkovo42.GK3d-59,Pulkovo 1942 / 3-degree Gauss-Kruger zone 59,Pulkovo_1942_3_Degree_GK_Zone_59,Pulkovo 1942 / 3-degree Gauss-Kruger zone 59,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 59,,,,,,,,,0,0,0
55100,2578,2578,2578,0,0,0,,Pulkovo42.GK3d-61,Pulkovo42.GK3d-61,Pulkovo42.GK3d-61,Pulkovo 1942 / 3-degree Gauss-Kruger zone 61,Pulkovo_1942_3_Degree_GK_Zone_61,Pulkovo 1942 / 3-degree Gauss-Kruger zone 61,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 61,,,,,,,,,0,0,0
55200,2579,2579,2579,0,0,0,,Pulkovo42.GK3d-62,Pulkovo42.GK3d-62,Pulkovo42.GK3d-62,Pulkovo 1942 / 3-degree Gauss-Kruger zone 62,Pulkovo_1942_3_Degree_GK_Zone_62,Pulkovo 1942 / 3-degree Gauss-Kruger zone 62,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 62,,,,,,,,,0,0,0
55300,2580,2580,2580,0,0,0,,Pulkovo42.GK3d-63,Pulkovo42.GK3d-63,Pulkovo42.GK3d-63,Pulkovo 1942 / 3-degree Gauss-Kruger zone 63,Pulkovo_1942_3_Degree_GK_Zone_63,Pulkovo 1942 / 3-degree Gauss-Kruger zone 63,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 63,,,,,,,,,0,0,0
55400,2581,2581,2581,0,0,0,,Pulkovo42.GK3d-64,Pulkovo42.GK3d-64,Pulkovo42.GK3d-64,Pulkovo 1942 / 3-degree Gauss-Kruger zone 64,Pulkovo_1942_3_Degree_GK_Zone_64,Pulkovo 1942 / 3-degree Gauss-Kruger zone 64,,,Pulkovo 1942 / 3-degree Gauss-Kruger zone 64,,,,,,,,,0,0,0
55500,2582,2582,2582,0,0,0,,Pulkovo42.GK3d/CM-21E,Pulkovo42.GK3d/CM-21E,Pulkovo42.GK3d/CM-21E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 21E,Pulkovo_1942_3_Degree_GK_CM_21E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 21E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 21E,,,,,,,,,0,0,0
55600,2583,2583,2583,0,0,0,,Pulkovo42.GK3d/CM-24E,Pulkovo42.GK3d/CM-24E,Pulkovo42.GK3d/CM-24E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 24E,Pulkovo_1942_3_Degree_GK_CM_24E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 24E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 24E,,,,,,,,,0,0,0
55700,2584,2584,2584,0,0,0,,Pulkovo42.GK3d/CM-27E,Pulkovo42.GK3d/CM-27E,Pulkovo42.GK3d/CM-27E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 27E,Pulkovo_1942_3_Degree_GK_CM_27E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 27E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 27E,,,,,,,,,0,0,0
55800,2585,2585,2585,0,0,0,,Pulkovo42.GK3d/CM-30E,Pulkovo42.GK3d/CM-30E,Pulkovo42.GK3d/CM-30E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 30E,Pulkovo_1942_3_Degree_GK_CM_30E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 30E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 30E,,,,,,,,,0,0,0
55900,2586,2586,2586,0,0,0,,Pulkovo42.GK3d/CM-33E,Pulkovo42.GK3d/CM-33E,Pulkovo42.GK3d/CM-33E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 33E,Pulkovo_1942_3_Degree_GK_CM_33E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 33E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 33E,,,,,,,,,0,0,0
56000,2587,2587,2587,0,0,0,,Pulkovo42.GK3d/CM-36E,Pulkovo42.GK3d/CM-36E,Pulkovo42.GK3d/CM-36E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 36E,Pulkovo_1942_3_Degree_GK_CM_36E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 36E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 36E,,,,,,,,,0,0,0
56100,2588,2588,2588,0,0,0,,Pulkovo42.GK3d/CM-39E,Pulkovo42.GK3d/CM-39E,Pulkovo42.GK3d/CM-39E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 39E,Pulkovo_1942_3_Degree_GK_CM_39E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 39E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 39E,,,,,,,,,0,0,0
56200,2589,2589,2589,0,0,0,,Pulkovo42.GK3d/CM-42E,Pulkovo42.GK3d/CM-42E,Pulkovo42.GK3d/CM-42E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 42E,Pulkovo_1942_3_Degree_GK_CM_42E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 42E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 42E,,,,,,,,,0,0,0
56300,2590,2590,2590,0,0,0,,Pulkovo42.GK3d/CM-45E,Pulkovo42.GK3d/CM-45E,Pulkovo42.GK3d/CM-45E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 45E,Pulkovo_1942_3_Degree_GK_CM_45E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 45E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 45E,,,,,,,,,0,0,0
56400,2591,2591,2591,0,0,0,,Pulkovo42.GK3d/CM-48E,Pulkovo42.GK3d/CM-48E,Pulkovo42.GK3d/CM-48E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 48E,Pulkovo_1942_3_Degree_GK_CM_48E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 48E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 48E,,,,,,,,,0,0,0
56500,2592,2592,2592,0,0,0,,Pulkovo42.GK3d/CM-51E,Pulkovo42.GK3d/CM-51E,Pulkovo42.GK3d/CM-51E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 51E,Pulkovo_1942_3_Degree_GK_CM_51E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 51E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 51E,,,,,,,,,0,0,0
56600,2593,2593,2593,0,0,0,,Pulkovo42.GK3d/CM-54E,Pulkovo42.GK3d/CM-54E,Pulkovo42.GK3d/CM-54E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 54E,Pulkovo_1942_3_Degree_GK_CM_54E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 54E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 54E,,,,,,,,,0,0,0
56700,2594,2594,2594,0,0,0,,Pulkovo42.GK3d/CM-57E,Pulkovo42.GK3d/CM-57E,Pulkovo42.GK3d/CM-57E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 57E,Pulkovo_1942_3_Degree_GK_CM_57E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 57E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 57E,,,,,,,,,0,0,0
56800,2595,2595,2595,0,0,0,,Pulkovo42.GK3d/CM-60E,Pulkovo42.GK3d/CM-60E,Pulkovo42.GK3d/CM-60E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 60E,Pulkovo_1942_3_Degree_GK_CM_60E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 60E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 60E,,,,,,,,,0,0,0
56900,2596,2596,2596,0,0,0,,Pulkovo42.GK3d/CM-63E,Pulkovo42.GK3d/CM-63E,Pulkovo42.GK3d/CM-63E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 63E,Pulkovo_1942_3_Degree_GK_CM_63E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 63E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 63E,,,,,,,,,0,0,0
57000,2597,2597,2597,0,0,0,,Pulkovo42.GK3d/CM-66E,Pulkovo42.GK3d/CM-66E,Pulkovo42.GK3d/CM-66E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 66E,Pulkovo_1942_3_Degree_GK_CM_66E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 66E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 66E,,,,,,,,,0,0,0
57100,2598,2598,2598,0,0,0,,Pulkovo42.GK3d/CM-69E,Pulkovo42.GK3d/CM-69E,Pulkovo42.GK3d/CM-69E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 69E,Pulkovo_1942_3_Degree_GK_CM_69E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 69E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 69E,,,,,,,,,0,0,0
57200,2599,2599,2599,0,0,0,,Pulkovo42.GK3d/CM-72E,Pulkovo42.GK3d/CM-72E,Pulkovo42.GK3d/CM-72E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 72E,Pulkovo_1942_3_Degree_GK_CM_72E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 72E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 72E,,,,,,,,,0,0,0
57300,2601,2601,2601,0,0,0,,Pulkovo42.GK3d/CM-75E,Pulkovo42.GK3d/CM-75E,Pulkovo42.GK3d/CM-75E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 75E,Pulkovo_1942_3_Degree_GK_CM_75E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 75E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 75E,,,,,,,,,0,0,0
57400,2602,2602,2602,0,0,0,,Pulkovo42.GK3d/CM-78E,Pulkovo42.GK3d/CM-78E,Pulkovo42.GK3d/CM-78E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 78E,Pulkovo_1942_3_Degree_GK_CM_78E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 78E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 78E,,,,,,,,,0,0,0
57500,2603,2603,2603,0,0,0,,Pulkovo42.GK3d/CM-81E,Pulkovo42.GK3d/CM-81E,Pulkovo42.GK3d/CM-81E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 81E,Pulkovo_1942_3_Degree_GK_CM_81E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 81E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 81E,,,,,,,,,0,0,0
57600,2604,2604,2604,0,0,0,,Pulkovo42.GK3d/CM-84E,Pulkovo42.GK3d/CM-84E,Pulkovo42.GK3d/CM-84E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 84E,Pulkovo_1942_3_Degree_GK_CM_84E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 84E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 84E,,,,,,,,,0,0,0
57700,2605,2605,2605,0,0,0,,Pulkovo42.GK3d/CM-87E,Pulkovo42.GK3d/CM-87E,Pulkovo42.GK3d/CM-87E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 87E,Pulkovo_1942_3_Degree_GK_CM_87E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 87E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 87E,,,,,,,,,0,0,0
57800,2606,2606,2606,0,0,0,,Pulkovo42.GK3d/CM-90E,Pulkovo42.GK3d/CM-90E,Pulkovo42.GK3d/CM-90E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 90E,Pulkovo_1942_3_Degree_GK_CM_90E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 90E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 90E,,,,,,,,,0,0,0
57900,2607,2607,2607,0,0,0,,Pulkovo42.GK3d/CM-93E,Pulkovo42.GK3d/CM-93E,Pulkovo42.GK3d/CM-93E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 93E,Pulkovo_1942_3_Degree_GK_CM_93E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 93E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 93E,,,,,,,,,0,0,0
58000,2608,2608,2608,0,0,0,,Pulkovo42.GK3d/CM-96E,Pulkovo42.GK3d/CM-96E,Pulkovo42.GK3d/CM-96E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 96E,Pulkovo_1942_3_Degree_GK_CM_96E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 96E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 96E,,,,,,,,,0,0,0
58100,2609,2609,2609,0,0,0,,Pulkovo42.GK3d/CM-99E,Pulkovo42.GK3d/CM-99E,Pulkovo42.GK3d/CM-99E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 99E,Pulkovo_1942_3_Degree_GK_CM_99E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 99E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 99E,,,,,,,,,0,0,0
58200,2610,2610,2610,0,0,0,,Pulkovo42.GK3d/CM-102E,Pulkovo42.GK3d/CM-102E,Pulkovo42.GK3d/CM-102E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 102E,Pulkovo_1942_3_Degree_GK_CM_102E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 102E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 102E,,,,,,,,,0,0,0
58300,2611,2611,2611,0,0,0,,Pulkovo42.GK3d/CM-105E,Pulkovo42.GK3d/CM-105E,Pulkovo42.GK3d/CM-105E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 105E,Pulkovo_1942_3_Degree_GK_CM_105E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 105E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 105E,,,,,,,,,0,0,0
58400,2612,2612,2612,0,0,0,,Pulkovo42.GK3d/CM-108E,Pulkovo42.GK3d/CM-108E,Pulkovo42.GK3d/CM-108E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 108E,Pulkovo_1942_3_Degree_GK_CM_108E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 108E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 108E,,,,,,,,,0,0,0
58500,2613,2613,2613,0,0,0,,Pulkovo42.GK3d/CM-111E,Pulkovo42.GK3d/CM-111E,Pulkovo42.GK3d/CM-111E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 111E,Pulkovo_1942_3_Degree_GK_CM_111E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 111E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 111E,,,,,,,,,0,0,0
58600,2614,2614,2614,0,0,0,,Pulkovo42.GK3d/CM-114E,Pulkovo42.GK3d/CM-114E,Pulkovo42.GK3d/CM-114E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 114E,Pulkovo_1942_3_Degree_GK_CM_114E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 114E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 114E,,,,,,,,,0,0,0
58700,2615,2615,2615,0,0,0,,Pulkovo42.GK3d/CM-117E,Pulkovo42.GK3d/CM-117E,Pulkovo42.GK3d/CM-117E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 117E,Pulkovo_1942_3_Degree_GK_CM_117E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 117E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 117E,,,,,,,,,0,0,0
58800,2616,2616,2616,0,0,0,,Pulkovo42.GK3d/CM-120E,Pulkovo42.GK3d/CM-120E,Pulkovo42.GK3d/CM-120E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 120E,Pulkovo_1942_3_Degree_GK_CM_120E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 120E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 120E,,,,,,,,,0,0,0
58900,2617,2617,2617,0,0,0,,Pulkovo42.GK3d/CM-123E,Pulkovo42.GK3d/CM-123E,Pulkovo42.GK3d/CM-123E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 123E,Pulkovo_1942_3_Degree_GK_CM_123E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 123E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 123E,,,,,,,,,0,0,0
59000,2618,2618,2618,0,0,0,,Pulkovo42.GK3d/CM-126E,Pulkovo42.GK3d/CM-126E,Pulkovo42.GK3d/CM-126E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 126E,Pulkovo_1942_3_Degree_GK_CM_126E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 126E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 126E,,,,,,,,,0,0,0
59100,2619,2619,2619,0,0,0,,Pulkovo42.GK3d/CM-129E,Pulkovo42.GK3d/CM-129E,Pulkovo42.GK3d/CM-129E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 129E,Pulkovo_1942_3_Degree_GK_CM_129E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 129E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 129E,,,,,,,,,0,0,0
59200,2620,2620,2620,0,0,0,,Pulkovo42.GK3d/CM-132E,Pulkovo42.GK3d/CM-132E,Pulkovo42.GK3d/CM-132E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 132E,Pulkovo_1942_3_Degree_GK_CM_132E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 132E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 132E,,,,,,,,,0,0,0
59300,2621,2621,2621,0,0,0,,Pulkovo42.GK3d/CM-135E,Pulkovo42.GK3d/CM-135E,Pulkovo42.GK3d/CM-135E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 135E,Pulkovo_1942_3_Degree_GK_CM_135E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 135E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 135E,,,,,,,,,0,0,0
59400,2622,2622,2622,0,0,0,,Pulkovo42.GK3d/CM-138E,Pulkovo42.GK3d/CM-138E,Pulkovo42.GK3d/CM-138E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 138E,Pulkovo_1942_3_Degree_GK_CM_138E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 138E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 138E,,,,,,,,,0,0,0
59500,2623,2623,2623,0,0,0,,Pulkovo42.GK3d/CM-141E,Pulkovo42.GK3d/CM-141E,Pulkovo42.GK3d/CM-141E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 141E,Pulkovo_1942_3_Degree_GK_CM_141E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 141E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 141E,,,,,,,,,0,0,0
59600,2624,2624,2624,0,0,0,,Pulkovo42.GK3d/CM-144E,Pulkovo42.GK3d/CM-144E,Pulkovo42.GK3d/CM-144E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 144E,Pulkovo_1942_3_Degree_GK_CM_144E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 144E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 144E,,,,,,,,,0,0,0
59700,2625,2625,2625,0,0,0,,Pulkovo42.GK3d/CM-147E,Pulkovo42.GK3d/CM-147E,Pulkovo42.GK3d/CM-147E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 147E,Pulkovo_1942_3_Degree_GK_CM_147E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 147E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 147E,,,,,,,,,0,0,0
59800,2626,2626,2626,0,0,0,,Pulkovo42.GK3d/CM-150E,Pulkovo42.GK3d/CM-150E,Pulkovo42.GK3d/CM-150E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 150E,Pulkovo_1942_3_Degree_GK_CM_150E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 150E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 150E,,,,,,,,,0,0,0
59900,2627,2627,2627,0,0,0,,Pulkovo42.GK3d/CM-153E,Pulkovo42.GK3d/CM-153E,Pulkovo42.GK3d/CM-153E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 153E,Pulkovo_1942_3_Degree_GK_CM_153E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 153E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 153E,,,,,,,,,0,0,0
60000,2628,2628,2628,0,0,0,,Pulkovo42.GK3d/CM-156E,Pulkovo42.GK3d/CM-156E,Pulkovo42.GK3d/CM-156E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 156E,Pulkovo_1942_3_Degree_GK_CM_156E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 156E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 156E,,,,,,,,,0,0,0
60100,2629,2629,2629,0,0,0,,Pulkovo42.GK3d/CM-159E,Pulkovo42.GK3d/CM-159E,Pulkovo42.GK3d/CM-159E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 159E,Pulkovo_1942_3_Degree_GK_CM_159E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 159E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 159E,,,,,,,,,0,0,0
60200,2630,2630,2630,0,0,0,,Pulkovo42.GK3d/CM-162E,Pulkovo42.GK3d/CM-162E,Pulkovo42.GK3d/CM-162E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 162E,Pulkovo_1942_3_Degree_GK_CM_162E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 162E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 162E,,,,,,,,,0,0,0
60300,2631,2631,2631,0,0,0,,Pulkovo42.GK3d/CM-165E,Pulkovo42.GK3d/CM-165E,Pulkovo42.GK3d/CM-165E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 165E,Pulkovo_1942_3_Degree_GK_CM_165E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 165E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 165E,,,,,,,,,0,0,0
60400,2632,2632,2632,0,0,0,,Pulkovo42.GK3d/CM-168E,Pulkovo42.GK3d/CM-168E,Pulkovo42.GK3d/CM-168E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 168E,Pulkovo_1942_3_Degree_GK_CM_168E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 168E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 168E,,,,,,,,,0,0,0
60500,2633,2633,2633,0,0,0,,Pulkovo42.GK3d/CM-171E,Pulkovo42.GK3d/CM-171E,Pulkovo42.GK3d/CM-171E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 171E,Pulkovo_1942_3_Degree_GK_CM_171E,Pulkovo 1942 / 3-degree Gauss-Kruger CM 171E,,,Pulkovo 1942 / 3-degree Gauss-Kruger CM 171E,,,,,,,,,0,0,0
