Lat/Long,-125.000,-124.750,-124.500,-124.250,-124.000,-123.750,-123.500,-123.250,-123.000,-122.750,-122.500,-122.250,-122.000,-121.750,-121.500,-121.250,-121.000,-120.750,-120.500,-120.250,-120.000,-119.750,-119.500,-119.250,-119.000,-118.750,-118.500,-118.250,-118.000,-117.750,-117.500,-117.250,-117.000,-116.750,-116.500,-116.250,-116.000,-115.750,-115.500,-115.250,-115.000,-114.750,-114.500,-114.250,-114.000
  40.750,-0.02485,-0.02799,-0.03279,-0.03695,-0.02246,-0.01402,-0.01100,-0.00900,-0.00530,-0.00314,-0.00342,-0.00318,-0.00383,-0.00046,-0.00431,-0.00745,-0.00993,-0.00953,-0.00744,-0.01174,-0.01256,-0.01472,-0.01336,-0.01138,-0.00909,-0.00867,-0.00949,-0.01092,-0.01244,-0.01364,-0.01427,-0.01431,-0.01381,-0.01287,-0.01164,-0.01029,-0.00896,-0.00771,-0.00660,-0.00566,-0.00487,-0.00422,-0.00367,-0.00320,-0.00278
  40.500,-0.01550,-0.01540,-0.01511,-0.01345,-0.01399,-0.01445,-0.00867,-0.00565,-0.00087,-0.00238,-0.00230,-0.00069,-0.00400,-0.00089,-0.00121,-0.00114,-0.00297,-0.00278,-0.00157,-0.00404,-0.00591,-0.00993,-0.01027,-0.00826,-0.00794,-0.00890,-0.01081,-0.01311,-0.01522,-0.01669,-0.01733,-0.01716,-0.01636,-0.01509,-0.01355,-0.01193,-0.01034,-0.00888,-0.00758,-0.00647,-0.00553,-0.00476,-0.00410,-0.00354,-0.00304
  40.250,-0.00389,-0.00032, 0.00400, 0.00767, 0.00464,-0.00426,-0.00400,-0.00271,-0.00122, 0.00124, 0.00000, 0.00097, 0.00088, 0.00055,-0.00069, 0.00294, 0.00189, 0.00220, 0.00744, 0.00610, 0.00600,-0.00044,-0.00463,-0.00513,-0.00574,-0.00820,-0.01156,-0.01501,-0.01789,-0.01969,-0.02028,-0.01983,-0.01863,-0.01697,-0.01509,-0.01318,-0.01136,-0.00971,-0.00827,-0.00703,-0.00599,-0.00513,-0.00440,-0.00378,-0.00323
  40.000, 0.00680, 0.01276, 0.02054, 0.03072, 0.04193, 0.03473, 0.01058, 0.00630, 0.01050, 0.01598,-0.00064, 0.00172, 0.00112, 0.00113, 0.00624, 0.00510, 0.00652, 0.00531, 0.00960, 0.01236, 0.01389, 0.00563,-0.00102,-0.00217,-0.00301,-0.00723,-0.01207,-0.01675,-0.02049,-0.02256,-0.02296,-0.02208,-0.02039,-0.01830,-0.01608,-0.01392,-0.01192,-0.01014,-0.00860,-0.00730,-0.00622,-0.00531,-0.00455,-0.00390,-0.00332
  39.750, 0.01431, 0.01977, 0.02513, 0.02856, 0.02501, 0.00639, 0.00912, 0.00989, 0.01166, 0.01625, 0.00160, 0.00547, 0.00468, 0.00111, 0.00496, 0.00517, 0.00543, 0.00739, 0.00662, 0.01450, 0.01084, 0.00578, 0.00030, 0.00073,-0.00101,-0.00692,-0.01254,-0.01823,-0.02290,-0.02510,-0.02504,-0.02355,-0.02133,-0.01883,-0.01634,-0.01401,-0.01192,-0.01010,-0.00855,-0.00726,-0.00619,-0.00529,-0.00454,-0.00389,-0.00331
  39.500, 0.01893, 0.02280, 0.02504, 0.02370, 0.01696, 0.00898, 0.02308, 0.01430, 0.00879, 0.00858, 0.00283, 0.00424, 0.00654, 0.00200, 0.00298, 0.00703, 0.00924, 0.01052, 0.01488, 0.01781, 0.00100, 0.00782, 0.01092, 0.00798,-0.00026,-0.00746,-0.01215,-0.01874,-0.02479,-0.02682,-0.02599,-0.02377,-0.02107,-0.01831,-0.01570,-0.01335,-0.01131,-0.00956,-0.00810,-0.00690,-0.00590,-0.00507,-0.00437,-0.00376,-0.00320
  39.250, 0.02180, 0.02454, 0.02533, 0.02266, 0.01529, 0.00572, 0.01768, 0.01444, 0.01338, 0.01052, 0.00200, 0.00544, 0.00571, 0.00599, 0.00713, 0.00905, 0.01045, 0.01939, 0.02282, 0.02565, 0.02679, 0.01663, 0.02299, 0.02970, 0.00184,-0.00685,-0.00834,-0.01683,-0.02560,-0.02681,-0.02487,-0.02211,-0.01926,-0.01655,-0.01409,-0.01193,-0.01009,-0.00855,-0.00728,-0.00624,-0.00539,-0.00467,-0.00406,-0.00351,-0.00300
  39.000, 0.02359, 0.02605, 0.02744, 0.02769, 0.02793, 0.03076, 0.02905, 0.01439, 0.01413, 0.01216, 0.00433, 0.00604, 0.00505, 0.00408, 0.00947, 0.01130, 0.01213, 0.02809, 0.02584, 0.03050, 0.03239, 0.01973, 0.03442, 0.03033, 0.00970,-0.00210, 0.00113,-0.01141,-0.02407,-0.02306,-0.02046,-0.01804,-0.01577,-0.01360,-0.01160,-0.00984,-0.00835,-0.00713,-0.00614,-0.00534,-0.00469,-0.00413,-0.00363,-0.00316,-0.00270
  38.750, 0.02424, 0.02648, 0.02815, 0.02931, 0.03019, 0.02961, 0.01886, 0.00559, 0.00843, 0.00502, 0.00654,-0.00100,-0.00293,-0.00136, 0.00948, 0.00577, 0.01094, 0.01540, 0.01513, 0.01881, 0.01634, 0.01599, 0.02134, 0.02118, 0.01256, 0.00574, 0.00489,-0.00438,-0.01192,-0.01205,-0.01211,-0.01190,-0.01111,-0.00986,-0.00852,-0.00730,-0.00627,-0.00544,-0.00479,-0.00428,-0.00386,-0.00348,-0.00311,-0.00273,-0.00232
  38.500, 0.02367, 0.02536, 0.02643, 0.02653, 0.02486, 0.01930, 0.00622,-0.00800,-0.00102, 0.00623, 0.00457,-0.00030,-0.01290,-0.00223, 0.00518, 0.00385, 0.00642, 0.01050, 0.00743, 0.00616, 0.00394, 0.00224, 0.00474, 0.01034, 0.01220, 0.01511, 0.00750, 0.00078,-0.00145,-0.00058,-0.00388,-0.00605,-0.00662,-0.00609,-0.00533,-0.00464,-0.00407,-0.00365,-0.00337,-0.00316,-0.00298,-0.00279,-0.00254,-0.00222,-0.00185
  38.250, 0.02215, 0.02309, 0.02325, 0.02215, 0.01905, 0.01299, 0.00417,-0.00169, 0.00389, 0.00368, 0.00115,-0.00004,-0.00403,-0.00096,-0.00232,-0.00042,-0.00092,-0.00100,-0.00200,-0.00191,-0.00631,-0.01189,-0.01425,-0.00058, 0.00389, 0.00499, 0.00406, 0.00315, 0.00416, 0.00243,-0.00071,-0.00296,-0.00363,-0.00297,-0.00250,-0.00219,-0.00200,-0.00195,-0.00199,-0.00208,-0.00213,-0.00210,-0.00195,-0.00167,-0.00129
  38.000, 0.02014, 0.02034, 0.01973, 0.01792, 0.01455, 0.00963, 0.00447, 0.00274, 0.00700, 0.00400, 0.00000, 0.00021, 0.00100,-0.00016,-0.00519,-0.00569,-0.00573,-0.00488,-0.00673, 0.01039,-0.00580,-0.00789,-0.00832,-0.00129, 0.00668, 0.00651, 0.00522, 0.00579, 0.01061, 0.00225,-0.00051,-0.00207,-0.00215,-0.00070,-0.00037,-0.00027,-0.00026,-0.00046,-0.00080,-0.00112,-0.00137,-0.00146,-0.00135,-0.00106,-0.00063
  37.750, 0.01806, 0.01764, 0.01650, 0.01438, 0.01118, 0.00716, 0.00322, 0.00072, 0.00005, 0.00323, 0.00500, 0.00300, 0.00390, 0.00251, 0.00168, 0.00030,-0.00200,-0.00181,-0.00488,-0.00758,-0.00499,-0.00023, 0.00549, 0.00916, 0.00844, 0.00622, 0.00698, 0.00839, 0.00867, 0.00561,-0.00040,-0.00170,-0.00091, 0.00003, 0.00062, 0.00089, 0.00107, 0.00076, 0.00014,-0.00038,-0.00075,-0.00091,-0.00075,-0.00035, 0.00018
  37.500, 0.01622, 0.01533, 0.01384, 0.01165, 0.00878, 0.00554, 0.00262, 0.00090, 0.00114, 0.00429, 0.00600, 0.00300, 0.00670, 0.00365, 0.00067, 0.00341, 0.00035, 0.00169, 0.01200,-0.00063,-0.00017, 0.00438, 0.01055, 0.01795, 0.01527, 0.00661, 0.00622, 0.00247, 0.00581, 0.00317,-0.00069,-0.00130,-0.00169,-0.00053, 0.00081, 0.00139, 0.00219, 0.00178, 0.00072, 0.00006,-0.00032,-0.00042,-0.00008, 0.00054, 0.00123
  37.250, 0.01481, 0.01354, 0.01183, 0.00964, 0.00709, 0.00450, 0.00243, 0.00163, 0.00285, 0.00653, 0.01068, 0.00972, 0.00857, 0.00792, 0.00047,-0.00213,-0.00200,-0.00122, 0.00223, 0.00216, 0.00302, 0.00476, 0.00514, 0.00772, 0.00988, 0.00612, 0.00330, 0.00027, 0.00151, 0.00018,-0.00265,-0.00588,-0.00276,-0.00044, 0.00109, 0.00128, 0.00358, 0.00283, 0.00080,-0.00005,-0.00009, 0.00005, 0.00086, 0.00181, 0.00262
  37.000, 0.01389, 0.01229, 0.01037, 0.00816, 0.00579, 0.00354, 0.00187, 0.00129, 0.00215, 0.00427, 0.00616, 0.00650, 0.01718, 0.01391, 0.00248,-0.00570,-0.00538,-0.00227, 0.00030, 0.00097, 0.00269, 0.00489, 0.00303, 0.00537, 0.00604, 0.00587, 0.00509, 0.00283, 0.00114,-0.00136,-0.00557,-0.00865,-0.00231,-0.00010, 0.00070,-0.00008, 0.00590, 0.00422, 0.00050,-0.00098, 0.00004, 0.00081, 0.00259, 0.00379, 0.00452
  36.750, 0.01347, 0.01152, 0.00937, 0.00703, 0.00463, 0.00240, 0.00068,-0.00023,-0.00016, 0.00075, 0.00201, 0.00410, 0.01027, 0.00800, 0.00800, 0.00191,-0.00700,-0.00506,-0.00200,-0.00179,-0.00435, 0.00175, 0.00118, 0.00231, 0.00477, 0.00353, 0.00665, 0.00972, 0.00551, 0.00240,-0.00058,-0.01309,-0.00337,-0.00278,-0.00575,-0.00036, 0.00853, 0.00584, 0.00219,-0.00020, 0.00322, 0.00566, 0.00662, 0.00684, 0.00690
  36.500, 0.01346, 0.01115, 0.00868, 0.00608, 0.00345, 0.00097,-0.00113,-0.00264,-0.00345,-0.00358,-0.00313,-0.00190, 0.00071, 0.00618, 0.00962, 0.01000, 0.00212,-0.00524,-0.00586,-0.00232,-0.00001,-0.00035, 0.00300, 0.00159, 0.00438, 0.00567, 0.00718, 0.01058, 0.01223, 0.00747, 0.00598,-0.00036,-0.00388, 0.00034,-0.00465, 0.00137, 0.01038, 0.00530, 0.00613, 0.00953, 0.01377, 0.01396, 0.01155, 0.00996, 0.00918
  36.250, 0.01379, 0.01106, 0.00819, 0.00521, 0.00219,-0.00074,-0.00343,-0.00569,-0.00741,-0.00844,-0.00856,-0.00720,-0.00352, 0.00109, 0.00421, 0.01035, 0.00950, 0.01901, 0.00121, 0.00100, 0.00000, 0.00338, 0.00399, 0.00362, 0.00298, 0.00441, 0.00770, 0.01314, 0.00989, 0.00870, 0.00797,-0.00056,-0.01143,-0.00451,-0.00190, 0.00089, 0.00074,-0.00301, 0.00573, 0.01579, 0.01972, 0.01528, 0.01269, 0.01125, 0.01058
  36.000, 0.01434, 0.01115, 0.00782, 0.00437, 0.00083,-0.00269,-0.00609,-0.00922,-0.01194,-0.01409,-0.01544,-0.01577,-0.01517,-0.01450,-0.00988,-0.00100, 0.00369, 0.00605,-0.00135,-0.00169,-0.00112, 0.00122, 0.00191, 0.00279, 0.00252, 0.00563, 0.01532, 0.01366, 0.00961, 0.00967, 0.01122, 0.00654, 0.00188,-0.00063,-0.00030, 0.00038,-0.00018,-0.00077, 0.00575, 0.01329, 0.01500, 0.01192, 0.01130, 0.01112, 0.01118
