Lat/Long, -86.000, -85.750, -85.500, -85.250, -85.000, -84.750, -84.500, -84.250, -84.000, -83.750, -83.500, -83.250, -83.000, -82.750, -82.500, -82.250, -82.000, -81.750, -81.500, -81.250, -81.000, -80.750, -80.500, -80.250, -80.000
  43.000,-0.02907,-0.02976,-0.03022,-0.03053,-0.03095,-0.03170,-0.03282,-0.03428,-0.03576,-0.03666,-0.03688,-0.03648,-0.03542,-0.03359,-0.03095,-0.02769,-0.02409,-0.02035,-0.01663,-0.01304,-0.00975,-0.00693,-0.00456,-0.00245,-0.00039
  42.750,-0.02486,-0.02568,-0.02610,-0.02614,-0.02632,-0.02702,-0.02822,-0.03007,-0.03230,-0.03354,-0.03399,-0.03386,-0.03310,-0.03143,-0.02872,-0.02531,-0.02161,-0.01791,-0.01431,-0.01082,-0.00768,-0.00521,-0.00336,-0.00180,-0.00021
  42.500,-0.02067,-0.02174,-0.02219,-0.02178,-0.02161,-0.02231,-0.02337,-0.02545,-0.02881,-0.03024,-0.03097,-0.03115,-0.03081,-0.02935,-0.02642,-0.02271,-0.01889,-0.01536,-0.01202,-0.00867,-0.00559,-0.00355,-0.00227,-0.00124,-0.00006
  42.250,-0.01635,-0.01781,-0.01854,-0.01743,-0.01693,-0.01800,-0.01860,-0.02011,-0.02476,-0.02620,-0.02800,-0.02830,-0.02846,-0.02731,-0.02385,-0.01967,-0.01574,-0.01262,-0.00988,-0.00681,-0.00363,-0.00237,-0.00146,-0.00072, 0.00025
  42.000,-0.01164,-0.01339,-0.01495,-0.01303,-0.01281,-0.01473,-0.01562,-0.01522,-0.01601,-0.01986,-0.02732,-0.02546,-0.02570,-0.02506,-0.02053,-0.01590,-0.01191,-0.00957,-0.00795,-0.00551,-0.00201,-0.00339,-0.00113, 0.00002, 0.00186
  41.750,-0.00647,-0.00734,-0.00729,-0.00857,-0.01300,-0.01504,-0.01613,-0.01684,-0.01523,-0.01466,-0.01752,-0.02040,-0.02075,-0.02125,-0.01546,-0.01146,-0.00750,-0.00613,-0.00566,-0.00438,-0.00042,-0.01408, 0.00031, 0.00095, 0.00000
  41.500,-0.00248,-0.00409,-0.00602,-0.00800,-0.01222,-0.01575,-0.01426,-0.01300,-0.01034,-0.01294,-0.01601,-0.02284,-0.01659,-0.00941,-0.00805,-0.00817,-0.00442,-0.00306,-0.00009, 0.00176, 0.00300, 0.00264, 0.00205,-0.00076,-0.00102
  41.250, 0.00065,-0.00138,-0.00388,-0.00797,-0.01233,-0.01695,-0.01594,-0.01456,-0.00994,-0.00965,-0.01145,-0.01339,-0.01385,-0.01400,-0.01200,-0.01016,-0.01100,-0.00661,-0.00113, 0.00000, 0.00200,-0.00053,-0.00200,-0.00193,-0.00200
  41.000, 0.00280, 0.00018,-0.00337,-0.00754,-0.01202,-0.01630,-0.01440,-0.01336,-0.01137,-0.01100,-0.01191,-0.01351,-0.01400,-0.01684,-0.01173,-0.00871,-0.00209, 0.00200,-0.00400,-0.00400,-0.00300,-0.00430,-0.00591,-0.00570,-0.00471
  40.750, 0.00420, 0.00151,-0.00211,-0.00761,-0.01200,-0.01590,-0.01393,-0.01850,-0.01532,-0.01307,-0.01259,-0.01251,-0.01400,-0.01282,-0.01030,-0.00582,-0.00433,-0.00401,-0.00429,-0.00685,-0.00706,-0.00600,-0.00527,-0.00766,-0.00715
  40.500, 0.00459, 0.00184,-0.00202,-0.00989,-0.01183,-0.01503,-0.01241,-0.01351,-0.01366,-0.01201,-0.01064,-0.00918,-0.01108,-0.00750,-0.00301,-0.00286,-0.00349,-0.00739,-0.00619,-0.00643,-0.00715,-0.00719,-0.00729,-0.00884,-0.00400
  40.250, 0.00394, 0.00112,-0.00206,-0.00536,-0.00828,-0.01073,-0.01168,-0.00951,-0.00942,-0.00903,-0.00900,-0.00800,-0.00709,-0.00486,-0.00436,-0.00400,-0.00800,-0.01146,-0.00814,-0.00531,-0.00879,-0.00782,-0.00628,-0.00898,-0.00727
  40.000, 0.00261,-0.00039,-0.00352,-0.00609,-0.00618,-0.00886,-0.00213,-0.01000,-0.00300,-0.00700,-0.00765,-0.00525,-0.00488,-0.00350,-0.00961,-0.01019,-0.00900,-0.00817,-0.00658,-0.00672,-0.00713,-0.00794,-0.00788,-0.00720,-0.00703
  39.750, 0.00120,-0.00176,-0.00467,-0.00709,-0.00996,-0.01201,-0.00969,-0.00500,-0.00738,-0.00724,-0.00577,-0.00313,-0.00314,-0.00201,-0.00300,-0.00969,-0.00796,-0.00890,-0.00901,-0.00805,-0.00792,-0.00700,-0.00787,-0.00643,-0.00582
  39.500, 0.00002,-0.00263,-0.00497,-0.00664,-0.01173,-0.01107,-0.00924,-0.00698,-0.01220,-0.00976,-0.00518,-0.00343,-0.00581,-0.00442,-0.00389,-0.00352,-0.00578,-0.00769,-0.00900,-0.00812,-0.00805,-0.00799,-0.00796,-0.00680,-0.00596
  39.250,-0.00082,-0.00307,-0.00483,-0.00441,-0.01000,-0.01000,-0.00996,-0.01013,-0.01564,-0.01822,-0.00631,-0.00463,-0.00588,-0.00526,-0.00498,-0.00316,-0.00486,-0.00914,-0.00633,-0.00706,-0.00793,-0.00808,-0.00793,-0.00717,-0.00641
