Lat/Long, -95.000, -94.750, -94.500, -94.250, -94.000, -93.750, -93.500, -93.250, -93.000, -92.750, -92.500, -92.250, -92.000, -91.750, -91.500, -91.250, -91.000, -90.750, -90.500, -90.250, -90.000, -89.750, -89.500, -89.250, -89.000, -88.750, -88.500, -88.250, -88.000
  34.000,-0.00465,-0.00342,-0.00218,-0.00100, 0.00005, 0.00083, 0.00122, 0.00109, 0.00039,-0.00065,-0.00179,-0.00282,-0.00365,-0.00420,-0.00449,-0.00469,-0.00489,-0.00492,-0.00469,-0.00416,-0.00339,-0.00249,-0.00155,-0.00066, 0.00013, 0.00079, 0.00141, 0.00221, 0.00252
  33.750,-0.00628,-0.00473,-0.00314,-0.00158,-0.00013, 0.00103, 0.00176, 0.00188, 0.00122, 0.00015,-0.00096,-0.00185,-0.00259,-0.00292,-0.00297,-0.00313,-0.00360,-0.00395,-0.00393,-0.00353,-0.00285,-0.00204,-0.00121,-0.00049, 0.00004, 0.00034, 0.00048, 0.00146, 0.00116
  33.500,-0.00785,-0.00599,-0.00406,-0.00210,-0.00027, 0.00120, 0.00222, 0.00263, 0.00199, 0.00091,-0.00013,-0.00072,-0.00135,-0.00140,-0.00100,-0.00102,-0.00212,-0.00297,-0.00321,-0.00292,-0.00229,-0.00152,-0.00079,-0.00024, 0.00004, 0.00000,-0.00074, 0.00095,-0.00028
  33.250,-0.00931,-0.00714,-0.00484,-0.00245,-0.00022, 0.00127, 0.00234, 0.00277, 0.00252, 0.00170, 0.00076, 0.00077, 0.00037, 0.00055, 0.00169, 0.00216,-0.00051,-0.00209,-0.00256,-0.00231,-0.00167,-0.00093,-0.00029, 0.00008, 0.00005,-0.00028,-0.00112,-0.00100,-0.00159
  33.000,-0.01056,-0.00807,-0.00536,-0.00232, 0.00062, 0.00113, 0.00216,-0.00050, 0.00294, 0.00319, 0.00209, 0.00200, 0.00400, 0.00315, 0.00500, 0.00750, 0.00075,-0.00150,-0.00201,-0.00168,-0.00097,-0.00023, 0.00031, 0.00048, 0.00008,-0.00171,-0.00182,-0.00110,-0.00278
  32.750,-0.01155,-0.00872,-0.00552,-0.00139, 0.00463, 0.00903, 0.00766, 0.00499, 0.00817, 0.00746, 0.00759, 0.00700, 0.00787, 0.00620, 0.00657, 0.00305, 0.00027,-0.00123,-0.00146,-0.00093,-0.00010, 0.00063, 0.00099, 0.00087, 0.00025,-0.00095,-0.00195,-0.00269,-0.00325
  32.500,-0.01222,-0.00903,-0.00555,-0.00121, 0.00726, 0.00900, 0.00875, 0.00788, 0.00900, 0.00904, 0.00918, 0.00800, 0.00700, 0.00704, 0.00606, 0.00287,-0.00001,-0.00092,-0.00081,-0.00002, 0.00101, 0.00177, 0.00187, 0.00126, 0.00016,-0.00150,-0.00208,-0.00227,-0.00322
  32.250,-0.01259,-0.00888,-0.00466, 0.00059, 0.00610, 0.01180, 0.00680, 0.00877, 0.00840, 0.00904, 0.00974, 0.00801, 0.00705, 0.00800, 0.00425, 0.00185, 0.00063,-0.00025,-0.00003, 0.00105, 0.00242, 0.00335, 0.00313, 0.00184, 0.00019,-0.00117,-0.00311,-0.00499,-0.00589
  32.000,-0.01300,-0.00914,-0.00528,-0.00167, 0.00078, 0.00308, 0.00800, 0.00813, 0.00869, 0.00883, 0.00809, 0.00794, 0.00598, 0.00343, 0.00172, 0.00018, 0.00041,-0.00006, 0.00051, 0.00207, 0.00409, 0.00558, 0.00506, 0.00282, 0.00045, 0.00000,-0.00269,-0.00414,-0.00589
  31.750,-0.01338,-0.00941,-0.00576,-0.00265,-0.00013, 0.00250, 0.00549, 0.00790, 0.00745, 0.00760, 0.00676, 0.00800, 0.00415, 0.00112, 0.00584, 0.00251, 0.00087, 0.00005, 0.00083, 0.00281, 0.00576, 0.00861, 0.00789, 0.00422, 0.00032,-0.00056,-0.00280,-0.00330,-0.00326
  31.500,-0.01363,-0.00938,-0.00570,-0.00295,-0.00151,-0.00067, 0.00857, 0.00829, 0.00793, 0.00683, 0.00516, 0.00602, 0.00377, 0.00234, 0.00240, 0.00159, 0.00114, 0.00109, 0.00118, 0.00290, 0.00658, 0.01227, 0.01164, 0.00638, 0.00083, 0.00384, 0.00100,-0.00260,-0.00310
  31.250,-0.01369,-0.00890,-0.00471,-0.00135, 0.00065,-0.00025, 0.00300, 0.00692, 0.00722, 0.00603, 0.00507, 0.00502, 0.00328, 0.00439, 0.00690, 0.00328, 0.00250, 0.00297, 0.00120, 0.00184, 0.00467, 0.01478, 0.01517, 0.00890, 0.00055,-0.00607,-0.00310,-0.00241,-0.00300
  31.000,-0.01359,-0.00811,-0.00333, 0.00097, 0.00523, 0.00201, 0.00225, 0.00700, 0.00716, 0.00660, 0.00613, 0.00605, 0.00498, 0.00509, 0.00794, 0.00694, 0.00418, 0.00552, 0.00100, 0.00100, 0.00017, 0.00556, 0.01539, 0.01037, 0.00071,-0.00500,-0.00517,-0.00541,-0.00414
  30.750,-0.01335,-0.00709,-0.00221, 0.00107, 0.00716, 0.00607, 0.00919, 0.00828, 0.00703, 0.00692, 0.00636, 0.00767, 0.00500, 0.00553, 0.00387, 0.00492, 0.00320, 0.00300, 0.00295, 0.00287, 0.00279, 0.00415, 0.02004, 0.01170, 0.00083,-0.00200,-0.00400,-0.00312,-0.00592
  30.500,-0.01280,-0.00514, 0.00057, 0.00088, 0.00764, 0.00856, 0.00815, 0.00804, 0.00691, 0.00682, 0.00600, 0.00583, 0.00505, 0.00500, 0.00380, 0.00223, 0.00199, 0.00294, 0.00200, 0.00119, 0.00175,-0.00083, 0.00973, 0.00612, 0.00039, 0.00563, 0.00100,-0.00142,-0.00443
  30.250,-0.01224,-0.00226, 0.00775, 0.01510, 0.01526, 0.01281, 0.00900, 0.01000, 0.00600, 0.00600, 0.00600, 0.00500, 0.00596, 0.00516, 0.00380, 0.00213, 0.00101, 0.00004, 0.00041, 0.00023, 0.00068, 0.00269, 0.00240, 0.00130, 0.00094, 0.00400, 0.00818, 0.00100,-0.00139
  30.000,-0.01261,-0.00153, 0.01059, 0.02100, 0.01800, 0.01401, 0.01344, 0.01311, 0.01476, 0.01334, 0.00701, 0.00577, 0.00591, 0.00494, 0.00373, 0.00288, 0.00003,-0.00101,-0.00100, 0.00100, 0.00170,-0.00184,-0.00200,-0.00100, 0.00055, 0.00277, 0.00495, 0.00150,-0.00096
  29.750,-0.01329,-0.00191, 0.01270, 0.02400, 0.01493, 0.01495, 0.01694, 0.01645, 0.01923, 0.02706, 0.01655, 0.01000, 0.00787, 0.00716, 0.00693, 0.00408,-0.00133,-0.00190,-0.00241,-0.00217,-0.00216,-0.00200,-0.00303,-0.00278,-0.00168,-0.00109, 0.00019,-0.00085,-0.00232
  29.500,-0.01295,-0.00194, 0.01581, 0.02031, 0.01708, 0.01685, 0.01781, 0.01806, 0.01915, 0.02408, 0.01870, 0.01412, 0.01135, 0.00611, 0.00599, 0.00106,-0.00405,-0.00207,-0.00551,-0.00571,-0.00594,-0.00600,-0.00631,-0.00639,-0.00600,-0.00570,-0.00451,-0.00429,-0.00473
  29.250,-0.01024, 0.00047, 0.01292, 0.01793, 0.01813, 0.01824, 0.01827, 0.01789, 0.01759, 0.01817, 0.01774, 0.01568, 0.00686, 0.00172, 0.00002,-0.00250,-0.00800,-0.00971,-0.00965,-0.01000,-0.01000,-0.01000,-0.01028,-0.01006,-0.01028,-0.00963,-0.00852,-0.00779,-0.00753
  29.000,-0.00695, 0.00233, 0.01132, 0.01640, 0.01824, 0.01883, 0.01868, 0.01786, 0.01654, 0.01532, 0.01784, 0.01464,-0.00011,-0.00200,-0.00441,-0.00706,-0.01098,-0.01257,-0.01294,-0.01329,-0.01365,-0.01424,-0.01415,-0.01426,-0.01381,-0.01302,-0.01197,-0.01104,-0.01040
  28.750,-0.00347, 0.00425, 0.01119, 0.01587, 0.01836, 0.01947, 0.01970, 0.01937, 0.01884, 0.01884, 0.02009, 0.01642, 0.00047,-0.00493,-0.00887,-0.01063,-0.01293,-0.01441,-0.01608,-0.01639,-0.01698,-0.01752,-0.01756,-0.01745,-0.01689,-0.01604,-0.01501,-0.01402,-0.01319
  28.500, 0.00025, 0.00654, 0.01209, 0.01622, 0.01886, 0.02038, 0.02115, 0.02155, 0.02200, 0.02297, 0.02455, 0.02541, 0.00935,-0.00266,-0.01114,-0.01297,-0.01615,-0.01871,-0.01927,-0.01967,-0.02016,-0.02048,-0.02046,-0.02018,-0.01957,-0.01872,-0.01774,-0.01675,-0.01586
  28.250, 0.00420, 0.00924, 0.01370, 0.01722, 0.01974, 0.02143, 0.02256, 0.02342, 0.02427, 0.02522, 0.02573, 0.02357, 0.01218, 0.00039,-0.00878,-0.01365,-0.01776,-0.02101,-0.02282,-0.02299,-0.02307,-0.02308,-0.02291,-0.02253,-0.02190,-0.02110,-0.02018,-0.01926,-0.01838
  28.000, 0.00835, 0.01227, 0.01576, 0.01864, 0.02084, 0.02245, 0.02361, 0.02449, 0.02514, 0.02539, 0.02447, 0.02074, 0.01210, 0.00210,-0.00664,-0.01293,-0.01783,-0.02154,-0.02384,-0.02471,-0.02501,-0.02505,-0.02487,-0.02448,-0.02391,-0.02319,-0.02238,-0.02156,-0.02076
  27.750, 0.01266, 0.01554, 0.01812, 0.02029, 0.02201, 0.02330, 0.02421, 0.02478, 0.02491, 0.02432, 0.02237, 0.01812, 0.01101, 0.00264,-0.00530,-0.01186,-0.01712,-0.02113,-0.02383,-0.02533,-0.02606,-0.02634,-0.02632,-0.02605,-0.02561,-0.02502,-0.02436,-0.02367,-0.02301
  27.500, 0.01706, 0.01895, 0.02065, 0.02208, 0.02321, 0.02400, 0.02445, 0.02451, 0.02403, 0.02272, 0.02013, 0.01579, 0.00964, 0.00249,-0.00460,-0.01090,-0.01618,-0.02034,-0.02336,-0.02532,-0.02649,-0.02711,-0.02734,-0.02729,-0.02703,-0.02663,-0.02615,-0.02564,-0.02514
  27.250, 0.02154, 0.02247, 0.02329, 0.02395, 0.02440, 0.02458, 0.02447, 0.02395, 0.02286, 0.02098, 0.01802, 0.01376, 0.00825, 0.00200,-0.00433,-0.01020,-0.01531,-0.01949,-0.02271,-0.02502,-0.02657,-0.02753,-0.02806,-0.02827,-0.02825,-0.02807,-0.02780,-0.02748,-0.02718
  27.000, 0.02606, 0.02607, 0.02602, 0.02588, 0.02560, 0.02513, 0.02439, 0.02327, 0.02164, 0.01932, 0.01612, 0.01197, 0.00695, 0.00137,-0.00432,-0.00974,-0.01460,-0.01873,-0.02206,-0.02461,-0.02647,-0.02776,-0.02859,-0.02908,-0.02932,-0.02938,-0.02934,-0.02925,-0.02915
