Lat/Long, -76.000, -75.750, -75.500, -75.250, -75.000, -74.750, -74.500, -74.250, -74.000, -73.750, -73.500, -73.250, -73.000, -72.750, -72.500, -72.250, -72.000, -71.750, -71.500, -71.250, -71.000, -70.750, -70.500, -70.250, -70.000
  44.000,-0.01288,-0.01330,-0.01372,-0.01414,-0.01456,-0.01498,-0.01541,-0.01584,-0.01626,-0.01669,-0.01712,-0.01755,-0.01798,-0.01841,-0.01884,-0.01927,-0.01970,-0.02012,-0.02055,-0.02097,-0.02140,-0.02182,-0.02224,-0.02267,-0.02309
  43.750,-0.01207,-0.01242,-0.01278,-0.01315,-0.01352,-0.01390,-0.01428,-0.01466,-0.01505,-0.01545,-0.01585,-0.01625,-0.01666,-0.01707,-0.01748,-0.01790,-0.01832,-0.01873,-0.01915,-0.01957,-0.01998,-0.02040,-0.02082,-0.02123,-0.02165
  43.500,-0.01125,-0.01154,-0.01184,-0.01215,-0.01247,-0.01280,-0.01313,-0.01348,-0.01383,-0.01419,-0.01456,-0.01494,-0.01533,-0.01572,-0.01612,-0.01653,-0.01693,-0.01734,-0.01775,-0.01816,-0.01857,-0.01898,-0.01939,-0.01980,-0.02021
  43.250,-0.01043,-0.01065,-0.01089,-0.01113,-0.01140,-0.01168,-0.01197,-0.01227,-0.01259,-0.01292,-0.01326,-0.01362,-0.01399,-0.01436,-0.01475,-0.01514,-0.01554,-0.01594,-0.01634,-0.01674,-0.01715,-0.01755,-0.01795,-0.01835,-0.01876
  43.000,-0.00959,-0.00974,-0.00991,-0.01010,-0.01031,-0.01054,-0.01079,-0.01105,-0.01133,-0.01163,-0.01195,-0.01228,-0.01263,-0.01299,-0.01337,-0.01375,-0.01414,-0.01453,-0.01493,-0.01532,-0.01572,-0.01611,-0.01651,-0.01690,-0.01730
  42.750,-0.00874,-0.00881,-0.00891,-0.00903,-0.00919,-0.00938,-0.00958,-0.00981,-0.01005,-0.01032,-0.01061,-0.01093,-0.01126,-0.01161,-0.01197,-0.01234,-0.01272,-0.01311,-0.01350,-0.01389,-0.01427,-0.01466,-0.01505,-0.01544,-0.01583
  42.500,-0.00786,-0.00784,-0.00786,-0.00792,-0.00804,-0.00819,-0.00835,-0.00853,-0.00874,-0.00899,-0.00927,-0.00956,-0.00987,-0.01020,-0.01056,-0.01092,-0.01130,-0.01168,-0.01206,-0.01244,-0.01282,-0.01320,-0.01358,-0.01397,-0.01435
  42.250,-0.00694,-0.00683,-0.00675,-0.00675,-0.00683,-0.00695,-0.00709,-0.00722,-0.00740,-0.00764,-0.00790,-0.00818,-0.00847,-0.00879,-0.00913,-0.00949,-0.00986,-0.01022,-0.01060,-0.01097,-0.01134,-0.01172,-0.01209,-0.01247,-0.01285
  42.000,-0.00598,-0.00575,-0.00557,-0.00550,-0.00555,-0.00567,-0.00580,-0.00585,-0.00601,-0.00629,-0.00655,-0.00679,-0.00707,-0.00737,-0.00770,-0.00805,-0.00840,-0.00876,-0.00912,-0.00948,-0.00984,-0.01021,-0.01058,-0.01096,-0.01133
  41.750,-0.00497,-0.00462,-0.00430,-0.00412,-0.00417,-0.00432,-0.00453,-0.00441,-0.00455,-0.00498,-0.00522,-0.00542,-0.00566,-0.00595,-0.00627,-0.00660,-0.00694,-0.00728,-0.00762,-0.00797,-0.00832,-0.00868,-0.00904,-0.00941,-0.00979
  41.500,-0.00392,-0.00344,-0.00292,-0.00257,-0.00264,-0.00277,-0.00341,-0.00283,-0.00297,-0.00381,-0.00394,-0.00406,-0.00428,-0.00456,-0.00485,-0.00515,-0.00546,-0.00577,-0.00609,-0.00642,-0.00676,-0.00711,-0.00747,-0.00784,-0.00821
  41.250,-0.00285,-0.00226,-0.00150,-0.00083,-0.00098,-0.00048,-0.00279,-0.00100,-0.00125,-0.00295,-0.00268,-0.00275,-0.00296,-0.00321,-0.00345,-0.00369,-0.00395,-0.00423,-0.00452,-0.00483,-0.00515,-0.00550,-0.00585,-0.00622,-0.00660
  41.000,-0.00178,-0.00118,-0.00021, 0.00097, 0.00078, 0.00102, 0.00077, 0.00093, 0.00000,-0.00201,-0.00142,-0.00164,-0.00181,-0.00194,-0.00206,-0.00222,-0.00240,-0.00263,-0.00289,-0.00318,-0.00349,-0.00383,-0.00419,-0.00457,-0.00496
  40.750,-0.00068,-0.00023, 0.00084, 0.00300, 0.00019, 0.00093, 0.00095, 0.00086,-0.00200,-0.00379,-0.00230,-0.00140,-0.00094,-0.00072,-0.00064,-0.00066,-0.00077,-0.00095,-0.00118,-0.00146,-0.00177,-0.00211,-0.00248,-0.00287,-0.00327
  40.500, 0.00056, 0.00071, 0.00183, 0.00304, 0.00095, 0.00005,-0.00097,-0.00100,-0.00007,-0.00157,-0.00115,-0.00034, 0.00032, 0.00075, 0.00098, 0.00105, 0.00100, 0.00085, 0.00064, 0.00036, 0.00004,-0.00032,-0.00071,-0.00112,-0.00154
  40.250, 0.00196, 0.00135, 0.00219, 0.00348, 0.00124, 0.00091, 0.00000,-0.00100, 0.00100, 0.00046, 0.00079, 0.00150, 0.00217, 0.00264, 0.00291, 0.00301, 0.00296, 0.00281, 0.00258, 0.00228, 0.00193, 0.00154, 0.00113, 0.00069, 0.00023
  40.000, 0.00410, 0.00225, 0.00282, 0.00600, 0.00300, 0.00401, 0.00416, 0.00082, 0.00004, 0.00191, 0.00316, 0.00402, 0.00462, 0.00501, 0.00521, 0.00524, 0.00514, 0.00494, 0.00465, 0.00431, 0.00391, 0.00349, 0.00303, 0.00255, 0.00205
  39.750, 0.00808, 0.00500, 0.00400, 0.00689, 0.00795, 0.00962, 0.00722, 0.00800, 0.00774, 0.00708, 0.00715, 0.00743, 0.00769, 0.00784, 0.00785, 0.00774, 0.00753, 0.00723, 0.00686, 0.00645, 0.00599, 0.00550, 0.00499, 0.00445, 0.00390
