Lat/Long, -95.000, -94.750, -94.500, -94.250, -94.000, -93.750, -93.500, -93.250, -93.000, -92.750, -92.500, -92.250, -92.000, -91.750, -91.500, -91.250, -91.000, -90.750, -90.500, -90.250, -90.000, -89.750, -89.500, -89.250, -89.000, -88.750, -88.500, -88.250, -88.000
  34.000, 0.00827, 0.00665, 0.00510, 0.00370, 0.00259, 0.00196, 0.00197, 0.00255, 0.00371, 0.00515, 0.00680, 0.00877, 0.01103, 0.01334, 0.01570, 0.01787, 0.01922, 0.01959, 0.01904, 0.01770, 0.01570, 0.01320, 0.01034, 0.00728, 0.00418, 0.00128,-0.00106,-0.00307,-0.00482
  33.750, 0.00915, 0.00717, 0.00522, 0.00336, 0.00172, 0.00059, 0.00029, 0.00050, 0.00150, 0.00255, 0.00360, 0.00507, 0.00704, 0.00895, 0.01131, 0.01409, 0.01590, 0.01661, 0.01638, 0.01534, 0.01363, 0.01139, 0.00878, 0.00591, 0.00289,-0.00004,-0.00212,-0.00388,-0.00524
  33.500, 0.01000, 0.00769, 0.00537, 0.00308, 0.00090,-0.00080,-0.00115,-0.00153,-0.00039, 0.00022, 0.00042, 0.00125, 0.00292, 0.00372, 0.00566, 0.00952, 0.01197, 0.01323, 0.01349, 0.01288, 0.01155, 0.00965, 0.00735, 0.00481, 0.00208,-0.00100,-0.00299,-0.00494,-0.00578
  33.250, 0.01074, 0.00813, 0.00550, 0.00284, 0.00020,-0.00214,-0.00190,-0.00360,-0.00178,-0.00180,-0.00264,-0.00221,-0.00105,-0.00271,-0.00236, 0.00303, 0.00679, 0.00922, 0.01035, 0.01037, 0.00950, 0.00795, 0.00599, 0.00389, 0.00207, 0.00031,-0.00380,-0.00700,-0.00653
  33.000, 0.01132, 0.00838, 0.00540, 0.00237,-0.00051,-0.00262,-0.00158,-0.00471,-0.00319,-0.00438,-0.00550,-0.00200,-0.00600,-0.00987,-0.01300,-0.01057,-0.00017, 0.00493, 0.00731, 0.00803, 0.00760, 0.00636, 0.00452, 0.00228,-0.00014,-0.00184,-0.00433,-0.00608,-0.00699
  32.750, 0.01167, 0.00834, 0.00478, 0.00068,-0.00467,-0.01167,-0.00925,-0.01193,-0.01240,-0.01203,-0.01085,-0.00997,-0.01117,-0.01117,-0.01155,-0.00685,-0.00145, 0.00279, 0.00524, 0.00622, 0.00608, 0.00511, 0.00350, 0.00142,-0.00084,-0.00255,-0.00382,-0.00505,-0.00644
  32.500, 0.01186, 0.00816, 0.00415,-0.00060,-0.00752,-0.01100,-0.01300,-0.01324,-0.01316,-0.01319,-0.01319,-0.01300,-0.01300,-0.01191,-0.00925,-0.00496,-0.00087, 0.00212, 0.00408, 0.00497, 0.00496, 0.00424, 0.00300, 0.00132,-0.00061,-0.00177,-0.00316,-0.00523,-0.00677
  32.250, 0.01197, 0.00800, 0.00376,-0.00100,-0.00598,-0.01216,-0.01321,-0.01482,-0.01412,-0.01467,-0.01410,-0.01394,-0.01414,-0.01500,-0.00978,-0.00466,-0.00124, 0.00156, 0.00326, 0.00402, 0.00404, 0.00354, 0.00274, 0.00164, 0.00015,-0.00246,-0.00450,-0.00801,-0.00820
  32.000, 0.01206, 0.00803, 0.00407, 0.00031,-0.00305,-0.00859,-0.01362,-0.01407,-0.01425,-0.01400,-0.01404,-0.01425,-0.01479,-0.01206,-0.00791,-0.00311,-0.00009, 0.00156, 0.00264, 0.00313, 0.00307, 0.00265, 0.00218, 0.00134,-0.00044,-0.00400,-0.00761,-0.01067,-0.01527
  31.750, 0.01204, 0.00788, 0.00395, 0.00031,-0.00328,-0.00658,-0.01159,-0.01570,-0.01682,-0.01557,-0.01557,-0.01700,-0.01610,-0.01259,-0.01279,-0.00467,-0.00068, 0.00077, 0.00160, 0.00195, 0.00182, 0.00132, 0.00130, 0.00082,-0.00131,-0.00532,-0.01008,-0.01445,-0.01923
  31.500, 0.01183, 0.00746, 0.00355, 0.00058,-0.00097,-0.00219,-0.01499,-0.01764,-0.02087,-0.02113,-0.01908,-0.01937,-0.01722,-0.01322,-0.00060, 0.00037,-0.00008,-0.00032,-0.00003, 0.00027, 0.00028,-0.00058, 0.00037, 0.00103,-0.00017,-0.00527,-0.01000,-0.01499,-0.01796
  31.250, 0.01142, 0.00660, 0.00218,-0.00121,-0.00227,-0.00037,-0.00700,-0.01519,-0.01977,-0.02104,-0.01916,-0.01920,-0.01971,-0.01400,-0.00352,-0.00243,-0.00359,-0.00387,-0.00317,-0.00240,-0.00140,-0.00290,-0.00061, 0.00092, 0.00015,-0.00557,-0.01159,-0.01618,-0.01800
  31.000, 0.01088, 0.00552, 0.00020,-0.00479,-0.00781,-0.00262,-0.00850,-0.01472,-0.01839,-0.02015,-0.02007,-0.02012,-0.01941,-0.01815,-0.01452,-0.01190,-0.01097,-0.00987,-0.00800,-0.00700,-0.00402,-0.00215,-0.00078, 0.00031,-0.00062,-0.00500,-0.01281,-0.01720,-0.02010
  30.750, 0.01030, 0.00462,-0.00104,-0.00674,-0.01119,-0.00357,-0.00913,-0.01702,-0.01828,-0.01978,-0.02035,-0.02172,-0.02000,-0.01914,-0.01778,-0.01505,-0.01629,-0.01600,-0.01376,-0.01405,-0.01154,-0.00786,-0.00420,-0.00134,-0.00056,-0.00700,-0.01400,-0.01917,-0.02023
  30.500, 0.00942, 0.00343,-0.00225,-0.00756,-0.01194,-0.01085,-0.01792,-0.01991,-0.02005,-0.02003,-0.01998,-0.01967,-0.01992,-0.02000,-0.01891,-0.01804,-0.01812,-0.01785,-0.01600,-0.01413,-0.01251,-0.00522,-0.01104,-0.00415,-0.00127,-0.00902,-0.01600,-0.02228,-0.02278
  30.250, 0.00795, 0.00084,-0.00703,-0.01796,-0.01655,-0.01342,-0.01700,-0.02200,-0.02100,-0.02100,-0.02000,-0.01700,-0.01998,-0.02076,-0.01893,-0.01811,-0.01796,-0.01611,-0.01634,-0.01393,-0.01166,-0.00950,-0.00347,-0.00068,-0.00010,-0.00700,-0.01809,-0.02400,-0.02503
  30.000, 0.00661,-0.00126,-0.01054,-0.01900,-0.01900,-0.01997,-0.02407,-0.02595,-0.02465,-0.02018,-0.02044,-0.01965,-0.02000,-0.02096,-0.01936,-0.01878,-0.01833,-0.01801,-0.01700,-0.01600,-0.01595,-0.01393,-0.00400,-0.00100, 0.00111,-0.00113,-0.01135,-0.01878,-0.02240
