Lat/Long,-116.000,-115.750,-115.500,-115.250,-115.000,-114.750,-114.500,-114.250,-114.000,-113.750,-113.500,-113.250,-113.000,-112.750,-112.500,-112.250,-112.000,-111.750,-111.500,-111.250,-111.000,-110.750,-110.500,-110.250,-110.000,-109.750,-109.500,-109.250,-109.000,-108.750,-108.500,-108.250,-108.000
  38.000,-0.00169,-0.00077,-0.00002, 0.00046, 0.00059, 0.00049, 0.00032, 0.00014,-0.00007,-0.00022,-0.00035,-0.00049,-0.00057,-0.00052,-0.00036,-0.00011, 0.00008, 0.00010,-0.00013,-0.00035,-0.00040,-0.00031,-0.00005, 0.00039, 0.00102, 0.00182, 0.00270, 0.00349, 0.00379, 0.00355, 0.00249, 0.00122,-0.00001
  37.750,-0.00328,-0.00193,-0.00077, 0.00005, 0.00032, 0.00027, 0.00020, 0.00015, 0.00001,-0.00002,-0.00004,-0.00018,-0.00026,-0.00020,-0.00003, 0.00031, 0.00054, 0.00058, 0.00004,-0.00036,-0.00042,-0.00039,-0.00029,-0.00006, 0.00033, 0.00090, 0.00160, 0.00237, 0.00252, 0.00244, 0.00091,-0.00054,-0.00180
  37.500,-0.00478,-0.00301,-0.00144,-0.00023, 0.00014, 0.00008, 0.00014, 0.00027, 0.00007, 0.00026, 0.00044, 0.00023, 0.00014, 0.00024, 0.00033, 0.00072, 0.00090, 0.00118, 0.00002,-0.00052,-0.00027,-0.00012,-0.00015,-0.00020,-0.00010, 0.00015, 0.00038, 0.00076, 0.00039, 0.00119,-0.00087,-0.00223,-0.00345
  37.250,-0.00609,-0.00393,-0.00209,-0.00063,-0.00000, 0.00003, 0.00033, 0.00051, 0.00004, 0.00062, 0.00117, 0.00072, 0.00076, 0.00103, 0.00100, 0.00100, 0.00066, 0.00198,-0.00056,-0.00105, 0.00011, 0.00100, 0.00085, 0.00010, 0.00000, 0.00016,-0.00018,-0.00279,-0.00378,-0.00161,-0.00219,-0.00296,-0.00486
  37.000,-0.00700,-0.00439,-0.00239,-0.00100,-0.00006, 0.00077, 0.00167, 0.00008, 0.00010, 0.00109, 0.00200, 0.00111, 0.00199, 0.00225, 0.00387, 0.00100,-0.00134, 0.00248,-0.00200,-0.00200, 0.00278, 0.00213, 0.00122, 0.00101, 0.00089, 0.00182, 0.00091,-0.00426,-0.00371,-0.00500,-0.00545,-0.00696,-0.00746
  36.750,-0.00724,-0.00374,-0.00118,-0.00059, 0.00116, 0.00514, 0.00442, 0.00288, 0.00191, 0.00167, 0.00110, 0.00108, 0.00248, 0.00318, 0.00630, 0.00906, 0.00292, 0.00306,-0.00001,-0.00136, 0.00212, 0.00209, 0.00201, 0.00098,-0.00002, 0.00000, 0.00015,-0.00059,-0.00758,-0.00533,-0.00711,-0.00893,-0.00873
  36.500,-0.00687,-0.00152, 0.00475, 0.01281, 0.00761, 0.01400, 0.01064, 0.00789, 0.00140, 0.00164, 0.00109, 0.00155, 0.00214, 0.00349, 0.00281, 0.00919, 0.00538, 0.00411, 0.00329, 0.00426, 0.00274, 0.00218, 0.00289, 0.00140, 0.00012, 0.00003, 0.00090, 0.00010,-0.00588,-0.00273,-0.00694,-0.00704,-0.00759
  36.250,-0.00700,-0.00121, 0.00423, 0.01414, 0.01941, 0.01439, 0.01009, 0.00698, 0.00116, 0.00193, 0.00196, 0.00230, 0.00450, 0.00171, 0.00186, 0.00165, 0.00136, 0.00279, 0.00083, 0.00172, 0.00198, 0.00262, 0.00301, 0.00154, 0.00096, 0.00078, 0.00091, 0.00090, 0.00108, 0.00019,-0.00347,-0.00497,-0.00587
  36.000,-0.00726,-0.00052, 0.00429, 0.01193, 0.01400, 0.01128, 0.00839, 0.00400, 0.00275, 0.00271, 0.00185, 0.00184, 0.00405, 0.00270, 0.00048, 0.00090, 0.00336, 0.00389, 0.00372, 0.00645, 0.00207, 0.00275, 0.00276, 0.00102, 0.00093,-0.00021,-0.00018, 0.00044, 0.00226, 0.00066,-0.00157,-0.00310,-0.00400
