Lat/Long, -98.000, -97.750, -97.500, -97.250, -97.000, -96.750, -96.500, -96.250, -96.000, -95.750, -95.500, -95.250, -95.000, -94.750, -94.500, -94.250, -94.000, -93.750, -93.500, -93.250, -93.000, -92.750, -92.500, -92.250, -92.000, -91.750, -91.500, -91.250, -91.000, -90.750, -90.500, -90.250, -90.000, -89.750, -89.500, -89.250, -89.000, -88.750, -88.500, -88.250, -88.000
  50.000, 0.01142, 0.01694, 0.02272, 0.02940, 0.03757, 0.04754, 0.05902, 0.07143, 0.08430, 0.09681, 0.10754, 0.11396, 0.11354, 0.10776, 0.09870, 0.08781, 0.07600, 0.06384, 0.05173, 0.03999, 0.02893, 0.01896, 0.01069, 0.00471, 0.00141, 0.00074, 0.00223, 0.00520, 0.00888, 0.01256, 0.01570, 0.01799, 0.01946, 0.02039, 0.02122, 0.02228, 0.02373, 0.02554, 0.02758, 0.02971, 0.03183
  49.750, 0.01185, 0.01515, 0.01834, 0.02240, 0.02816, 0.03627, 0.04620, 0.05700, 0.06877, 0.08100, 0.09285, 0.10075, 0.09905, 0.09173, 0.08191, 0.07102, 0.05980, 0.04850, 0.03734, 0.02652, 0.01611, 0.00648,-0.00151,-0.00690,-0.00903,-0.00794,-0.00432, 0.00083, 0.00650, 0.01180, 0.01605, 0.01885, 0.02034, 0.02108, 0.02182, 0.02310, 0.02509, 0.02765, 0.03051, 0.03342, 0.03626
  49.500, 0.01239, 0.01373, 0.01433, 0.01581, 0.01905, 0.02555, 0.03409, 0.04244, 0.05219, 0.06267, 0.07508, 0.08533, 0.08188, 0.07347, 0.06368, 0.05345, 0.04346, 0.03345, 0.02355, 0.01393, 0.00425,-0.00530,-0.01346,-0.01860,-0.01958,-0.01649,-0.01043,-0.00285, 0.00499, 0.01203, 0.01738, 0.02052, 0.02167, 0.02180, 0.02219, 0.02369, 0.02639, 0.02988, 0.03365, 0.03737, 0.04086
  49.250, 0.01279, 0.01277, 0.01092, 0.01043, 0.01101, 0.01650, 0.02434, 0.02883, 0.03588, 0.04160, 0.05142, 0.05895, 0.05910, 0.05295, 0.04453, 0.03558, 0.02761, 0.01923, 0.01079, 0.00285,-0.00590,-0.01579,-0.02477,-0.03017,-0.03001,-0.02450,-0.01562,-0.00541, 0.00466, 0.01350, 0.02002, 0.02328, 0.02356, 0.02249, 0.02223, 0.02407, 0.02781, 0.03249, 0.03729, 0.04174, 0.04573
  49.000, 0.01200, 0.01200, 0.00800, 0.00800, 0.00600, 0.01100, 0.01900, 0.01800, 0.02400, 0.02300, 0.03040, 0.03300, 0.03695, 0.03681, 0.02664, 0.01837, 0.01343, 0.00665,-0.00053,-0.00606,-0.01345,-0.02420,-0.03482,-0.04119,-0.03983,-0.03122,-0.01910,-0.00635, 0.00571, 0.01627, 0.02410, 0.02731, 0.02606, 0.02298, 0.02177, 0.02438, 0.02977, 0.03599, 0.04180, 0.04678, 0.05099
  48.750, 0.00600, 0.00209, 0.00471, 0.01089, 0.01141, 0.01341, 0.01348, 0.01502, 0.01856, 0.01973, 0.02401, 0.02416, 0.01872, 0.01547, 0.00738, 0.00254, 0.00237,-0.00338,-0.01000,-0.01249,-0.01797,-0.02981,-0.04246,-0.05067,-0.04796,-0.03521,-0.01973,-0.00516, 0.00803, 0.01977, 0.02921, 0.03242, 0.02907, 0.02301, 0.02070, 0.02518, 0.03320, 0.04115, 0.04766, 0.05268, 0.05661
  48.500, 0.00300, 0.00463, 0.01540, 0.01700, 0.01493, 0.01419, 0.01218, 0.01288, 0.01381, 0.01194, 0.01457, 0.01808, 0.01503, 0.00983, 0.00090,-0.00261,-0.00598,-0.01044,-0.01421,-0.01808,-0.02246,-0.03212,-0.04502,-0.05563,-0.05181,-0.03407,-0.01617,-0.00155, 0.01132, 0.02246, 0.03340, 0.03728, 0.03221, 0.02239, 0.01947, 0.02815, 0.03982, 0.04896, 0.05519, 0.05937, 0.06238
  48.250, 0.00170, 0.00099, 0.00136, 0.00677, 0.00747, 0.01285, 0.01189, 0.00728, 0.00743, 0.00492, 0.00606, 0.01406, 0.00919, 0.00456, 0.00045,-0.00323,-0.00750,-0.01000,-0.01170,-0.01612,-0.01800,-0.02739,-0.03636,-0.04625,-0.04468,-0.02539,-0.00864, 0.00378, 0.01669, 0.02253, 0.02962, 0.03693, 0.03485, 0.02190, 0.02111, 0.03798, 0.05222, 0.05993, 0.06398, 0.06624, 0.06772
  48.000, 0.00204, 0.00104, 0.00069, 0.00332, 0.00500, 0.01049, 0.00965, 0.00704, 0.00480, 0.00391, 0.00437, 0.01600, 0.00380,-0.00008,-0.00099,-0.00125,-0.00587,-0.00700,-0.00827,-0.01019,-0.01098,-0.01190,-0.00263,-0.00010,-0.00630,-0.01692,-0.00485, 0.00629, 0.03403, 0.02774, 0.03399, 0.04108, 0.03706, 0.02508, 0.03943, 0.06647, 0.07085, 0.07185, 0.07199, 0.07183, 0.07167
  47.750, 0.00318, 0.00341, 0.00555, 0.00690, 0.00693, 0.00773, 0.00850, 0.00600, 0.00500, 0.00405, 0.00475, 0.00424, 0.00300, 0.00191,-0.00100,-0.00072,-0.00199,-0.00500,-0.00546,-0.00470,-0.00270,-0.00080,-0.00177,-0.00340, 0.00108, 0.00749, 0.00914, 0.00657, 0.02311, 0.03216, 0.03289, 0.03369, 0.03484, 0.03504, 0.04907, 0.06841, 0.07516, 0.07629, 0.07552, 0.07432, 0.07324
  47.500, 0.00636, 0.00604, 0.00824, 0.00803, 0.00713, 0.00711, 0.00766, 0.00604, 0.00591, 0.00371, 0.00200, 0.00123, 0.00181, 0.00094, 0.00031, 0.00177,-0.00050, 0.00075,-0.00481,-0.00296,-0.00297,-0.00190,-0.00212,-0.00397,-0.00476,-0.00008, 0.00265, 0.00443, 0.01388, 0.02104, 0.02605, 0.02943, 0.03354, 0.03925, 0.05113, 0.06469, 0.07199, 0.07439, 0.07429, 0.07323, 0.07205
  47.250, 0.00959, 0.01008, 0.00923, 0.00889, 0.00794, 0.00705, 0.00702, 0.00600, 0.00584, 0.00400, 0.00293, 0.00189,-0.00011,-0.00076, 0.00091, 0.00016,-0.00082, 0.00100, 0.00100, 0.00202,-0.00098,-0.00358,-0.00306,-0.00240,-0.00111, 0.00069, 0.00212, 0.00551, 0.01039, 0.01564, 0.02084, 0.02572, 0.03140, 0.03868, 0.04860, 0.05873, 0.06548, 0.06867, 0.06950, 0.06911, 0.06833
