Lat/Long,-104.000,-103.750,-103.500,-103.250,-103.000,-102.750,-102.500,-102.250,-102.000,-101.750,-101.500,-101.250,-101.000,-100.750,-100.500,-100.250,-100.000, -99.750, -99.500, -99.250, -99.000, -98.750, -98.500, -98.250, -98.000, -97.750, -97.500, -97.250, -97.000, -96.750, -96.500, -96.250, -96.000, -95.750, -95.500, -95.250, -95.000, -94.750, -94.500, -94.250, -94.000
  38.000, 0.00078, 0.00267, 0.00927, 0.00916, 0.00895, 0.00815, 0.00661, 0.00379, 0.00037,-0.00211,-0.00206,-0.00143,-0.00103, 0.00000,-0.00080,-0.00001,-0.00002, 0.00006, 0.00078, 0.00006, 0.00072, 0.00100, 0.00092, 0.00172, 0.00109, 0.00123, 0.00100, 0.00056,-0.00101,-0.00310,-0.00243, 0.00366, 0.00849, 0.00925, 0.00845, 0.00593, 0.00467, 0.00444, 0.00320, 0.00194, 0.00076
  37.750,-0.00326, 0.00057, 0.01026, 0.01318, 0.01234, 0.01000, 0.00675, 0.00260, 0.00265, 0.00250, 0.00082,-0.00017,-0.00195,-0.00179,-0.00200,-0.00100,-0.00100, 0.00150, 0.00193, 0.00200, 0.00229, 0.00180, 0.00120, 0.00270, 0.00215, 0.00197, 0.00025,-0.00013,-0.00212,-0.00436,-0.00067, 0.00680, 0.01349, 0.01450, 0.01254, 0.01019, 0.00819, 0.00680, 0.00499, 0.00293, 0.00174
  37.500,-0.00683,-0.00317, 0.00398, 0.01406, 0.01170, 0.01290, 0.00132, 0.00397, 0.00612, 0.00676, 0.00405,-0.00012,-0.00229, 0.00000,-0.00371,-0.00209,-0.00054, 0.00304, 0.00383, 0.00421, 0.00377, 0.00333, 0.00281, 0.00425, 0.00413, 0.00400, 0.00300, 0.00109,-0.00128,-0.00418,-0.00175, 0.00362, 0.01215, 0.01620, 0.01340, 0.01114, 0.00915, 0.00712, 0.00487, 0.00201, 0.00200
  37.250, 0.00779, 0.00259, 0.00255, 0.00248, 0.00403, 0.00577,-0.00092, 0.00498, 0.01013, 0.00933, 0.00925, 0.00774, 0.00120, 0.00013,-0.00115, 0.00000, 0.00220, 0.00323, 0.00469, 0.00587, 0.00451, 0.00649, 0.00790, 0.00880, 0.00600, 0.00611, 0.00495, 0.00400, 0.00300, 0.00058, 0.00358, 0.00990, 0.01775, 0.01835, 0.01523, 0.01279, 0.01000, 0.00700, 0.00581, 0.00370, 0.00274
  37.000, 0.00397, 0.00221, 0.00492, 0.00461, 0.00000,-0.00995,-0.01046, 0.00283, 0.01210, 0.01004, 0.00527, 0.00629, 0.00424, 0.00365, 0.00304, 0.00129, 0.00500, 0.00513, 0.00956, 0.01170, 0.00900, 0.01106, 0.01200, 0.01086, 0.00886, 0.00900, 0.00751, 0.00700, 0.00700, 0.00700, 0.01000, 0.01535, 0.01987, 0.02062, 0.01657, 0.01300, 0.00985, 0.00700, 0.00503, 0.00484, 0.00198
  36.750, 0.00300, 0.00400, 0.00336, 0.00473,-0.00425,-0.00479, 0.00378, 0.00881, 0.01325, 0.01364, 0.01418, 0.01492, 0.01266, 0.00792, 0.00646, 0.00583, 0.00615, 0.01117, 0.01468, 0.01395, 0.01295, 0.01300, 0.01213, 0.01187, 0.01138, 0.01091, 0.01143, 0.01600, 0.01129, 0.01279, 0.01456, 0.01812, 0.02000, 0.01981, 0.01686, 0.01374, 0.00715,-0.00581, 0.00050, 0.00284, 0.00085
  36.500, 0.00368, 0.00302, 0.00325, 0.00611, 0.00500, 0.00262, 0.00646, 0.01040, 0.01249, 0.01516, 0.01764, 0.01480, 0.01514, 0.01126, 0.01065, 0.01175, 0.01000, 0.01100, 0.01206, 0.01295, 0.01309, 0.01307, 0.01384, 0.01323, 0.01259, 0.01000, 0.01200, 0.01262, 0.01310, 0.01301, 0.01120, 0.01304, 0.01200, 0.01900, 0.01713, 0.01615, 0.01031, 0.00280, 0.00030, 0.00091, 0.00013
  36.250, 0.00300, 0.00300, 0.00298, 0.00339, 0.00292, 0.00649, 0.00818, 0.01090, 0.01132, 0.01295, 0.01665, 0.01435, 0.01300, 0.01186, 0.01132, 0.01218, 0.01300, 0.01108, 0.01039, 0.01166, 0.01329, 0.01392, 0.01408, 0.01414, 0.01275, 0.01109, 0.01282, 0.01409, 0.01468, 0.01500, 0.01506, 0.01393, 0.01396, 0.01625, 0.01615, 0.01681, 0.01139, 0.00625, 0.00065, 0.00067,-0.00013
  36.000, 0.00300, 0.00300, 0.00300, 0.00221, 0.00581, 0.00911, 0.00902, 0.01083, 0.01085, 0.01200, 0.01223, 0.01240, 0.01200, 0.01197, 0.01194, 0.01201, 0.01211, 0.01200, 0.00871, 0.01077, 0.01446, 0.01493, 0.01483, 0.01557, 0.01294, 0.01195, 0.01437, 0.01575, 0.01686, 0.01802, 0.01887, 0.01800, 0.01600, 0.01553, 0.01593, 0.01867, 0.00457, 0.00130,-0.00173, 0.00009, 0.00022
