Lat/Long,-122.000,-121.750,-121.500,-121.250,-121.000,-120.750,-120.500,-120.250,-120.000,-119.750,-119.500,-119.250,-119.000,-118.750,-118.500,-118.250,-118.000,-117.750,-117.500,-117.250,-117.000,-116.750,-116.500,-116.250,-116.000,-115.750,-115.500,-115.250,-115.000,-114.750,-114.500,-114.250,-114.000,-113.750,-113.500,-113.250,-113.000
  37.000, 0.01693, 0.01165, 0.00699, 0.00112,-0.00419,-0.00473,-0.00329,-0.00357,-0.00464,-0.00190,-0.00218,-0.00246,-0.00156,-0.00198,-0.00240,-0.00099,-0.00194,-0.00293,-0.00369,-0.00408,-0.00506,-0.00642,-0.00852,-0.00955,-0.01040,-0.01211,-0.01294,-0.01190,-0.00918,-0.00518,-0.00402,-0.00253,-0.00167, 0.00023, 0.00244, 0.00490, 0.00756
  36.750, 0.01083, 0.00800, 0.00725, 0.00247,-0.00487,-0.00504,-0.00200,-0.00217,-0.00470, 0.00166, 0.00096, 0.00017, 0.00282, 0.00266, 0.00271, 0.00769, 0.00473, 0.00236, 0.00071,-0.00017,-0.00209,-0.00274,-0.00562,-0.00512,-0.00408,-0.00556,-0.00512,-0.00281,-0.00105, 0.00451, 0.00263, 0.00280, 0.00070, 0.00171, 0.00306, 0.00479, 0.00679
  36.500, 0.00170, 0.00584, 0.00942, 0.01000, 0.00219,-0.00613,-0.00582,-0.00308, 0.00000,-0.00017, 0.00642, 0.00273, 0.00446, 0.00611, 0.01011, 0.02104, 0.01333, 0.00732, 0.00573, 0.00246,-0.00350, 0.00037,-0.00470,-0.00204, 0.00158,-0.00012, 0.00641, 0.01454, 0.00716, 0.01400, 0.01066, 0.00797, 0.00132, 0.00192, 0.00300, 0.00431, 0.00582
  36.250,-0.00414, 0.00116, 0.00416, 0.01009, 0.00821, 0.00516,-0.00007, 0.00100, 0.00000, 0.00301, 0.00412, 0.00364, 0.00253, 0.00316, 0.00656, 0.01422, 0.00929, 0.00877, 0.00807, 0.00132,-0.01125,-0.00450,-0.00208,-0.00088, 0.00036,-0.00319, 0.00598, 0.01545, 0.01941, 0.01349, 0.01008, 0.00702, 0.00115, 0.00189, 0.00274, 0.00363, 0.00471
  36.000,-0.01249,-0.01124,-0.00800,-0.00100, 0.00649, 0.00654,-0.00124,-0.00419,-0.00133, 0.00088, 0.00205, 0.00253, 0.00014, 0.00051,-0.00225, 0.01441, 0.00707, 0.00979, 0.01057, 0.00918, 0.00207,-0.00035,-0.00027,-0.00010, 0.00009, 0.00174, 0.01349, 0.01482, 0.01500, 0.01100, 0.00839, 0.00400, 0.00273, 0.00283, 0.00254, 0.00278, 0.00344
  35.750,-0.01525,-0.01146,-0.00455, 0.00327, 0.00689, 0.00609, 0.00528, 0.00100,-0.00061, 0.00803, 0.00232, 0.00100, 0.00000,-0.00070, 0.00245, 0.01299, 0.00400, 0.00790, 0.00600, 0.00728, 0.00602, 0.00438, 0.00088, 0.00057,-0.00003, 0.00028, 0.01523, 0.00925, 0.01072, 0.01284, 0.01000, 0.00434, 0.00276, 0.00168, 0.00125, 0.00139, 0.00192
  35.500,-0.01533,-0.01032,-0.00362, 0.00292, 0.00637, 0.01053, 0.00898, 0.00446, 0.00249, 0.00778, 0.00708, 0.00031, 0.00300, 0.00345, 0.00126,-0.00093, 0.00302, 0.00833, 0.01139, 0.00320, 0.00370, 0.00305, 0.00194, 0.00197, 0.00193, 0.00060, 0.00315, 0.00606, 0.00349, 0.00969, 0.00665, 0.00650, 0.00223,-0.00001,-0.00049,-0.00028, 0.00026
  35.250,-0.01431,-0.00920,-0.00355, 0.00130, 0.00405, 0.00833, 0.01082, 0.01130, 0.01668, 0.00870, 0.00863, 0.00542, 0.00140, 0.00507,-0.00144,-0.00167, 0.00185, 0.00130, 0.00319, 0.00167, 0.00239, 0.00300, 0.00155, 0.00237, 0.00335, 0.00444, 0.00396,-0.00684, 0.00914, 0.00800, 0.00416, 0.00183, 0.00270,-0.00118,-0.00215,-0.00195,-0.00142
  35.000,-0.01260,-0.00770,-0.00253, 0.00241, 0.00721, 0.01330, 0.01584, 0.01534, 0.01200, 0.00126, 0.00500, 0.00323, 0.00100, 0.00241, 0.00040,-0.00154,-0.00287,-0.00503, 0.00064,-0.00011,-0.00139,-0.00035, 0.00173, 0.00283, 0.00191, 0.00100,-0.00166,-0.01731,-0.00045,-0.00298,-0.00109,-0.00312,-0.00600,-0.00571,-0.00451,-0.00367,-0.00308
