Lat/Long,-115.000,-114.750,-114.500,-114.250,-114.000,-113.750,-113.500,-113.250,-113.000,-112.750,-112.500,-112.250,-112.000,-111.750,-111.500,-111.250,-111.000,-110.750,-110.500,-110.250,-110.000,-109.750,-109.500,-109.250,-109.000,-108.750,-108.500,-108.250,-108.000,-107.750,-107.500,-107.250,-107.000
  43.000,-0.00056,-0.00078,-0.00100,-0.00128,-0.00150,-0.00151,-0.00130,-0.00106,-0.00101,-0.00120,-0.00027, 0.00198, 0.00470, 0.00746, 0.01031, 0.01242, 0.01399, 0.01633, 0.01901, 0.02116, 0.02254, 0.02285, 0.02233, 0.02152, 0.02055, 0.01974, 0.01926, 0.01891, 0.01858, 0.01822, 0.01785, 0.01746, 0.01705
  42.750, 0.00005, 0.00001,-0.00001,-0.00019,-0.00037,-0.00028, 0.00019, 0.00062, 0.00059,-0.00090,-0.00048, 0.00194, 0.00446, 0.00665, 0.00972, 0.01127, 0.01159, 0.01399, 0.01713, 0.01935, 0.02110, 0.02145, 0.02070, 0.01991, 0.01876, 0.01787, 0.01760, 0.01737, 0.01707, 0.01670, 0.01628, 0.01583, 0.01536
  42.500, 0.00058, 0.00068, 0.00091, 0.00096, 0.00089, 0.00091, 0.00176, 0.00251, 0.00314,-0.00022,-0.00010, 0.00256, 0.00431, 0.00495, 0.00900, 0.01000, 0.00890, 0.01161, 0.01500, 0.01639, 0.01907, 0.01993, 0.01909, 0.01864, 0.01721, 0.01612, 0.01616, 0.01599, 0.01566, 0.01522, 0.01471, 0.01419, 0.01366
  42.250, 0.00106, 0.00111, 0.00124, 0.00217, 0.00300, 0.00199, 0.00336, 0.00398, 0.00516, 0.00289, 0.00383, 0.00400, 0.00353, 0.00180, 0.00678, 0.00567, 0.01000, 0.01061, 0.01192, 0.00984, 0.01495, 0.01804, 0.01850, 0.01793, 0.01639, 0.01505, 0.01496, 0.01474, 0.01429, 0.01372, 0.01312, 0.01251, 0.01192
  42.000, 0.00167, 0.00191, 0.00234, 0.00277, 0.00100, 0.00395, 0.00557, 0.00700, 0.00702, 0.00672, 0.00605, 0.00397,-0.00200, 0.00612, 0.00756, 0.00905, 0.01012, 0.01002, 0.01008, 0.00981, 0.00860, 0.01424, 0.01795, 0.01543, 0.01447, 0.01386, 0.01391, 0.01351, 0.01287, 0.01215, 0.01144, 0.01076, 0.01014
  41.750, 0.00233, 0.00260, 0.00301, 0.00419, 0.00763, 0.00779, 0.00773, 0.01025, 0.00906, 0.00931, 0.00835, 0.00712, 0.01000, 0.01035, 0.01119, 0.01400, 0.01215, 0.01079, 0.00985, 0.00801, 0.00696, 0.00873, 0.00964, 0.00841, 0.01132, 0.01152, 0.01244, 0.01197, 0.01120, 0.01039, 0.00962, 0.00893, 0.00831
  41.500, 0.00307, 0.00342, 0.00377, 0.00385, 0.00494, 0.00484, 0.00777, 0.00900, 0.01007, 0.01265, 0.01453, 0.00908, 0.01000, 0.01044, 0.01092, 0.01133, 0.01302, 0.01286, 0.01247, 0.01100, 0.00924, 0.00803, 0.00724, 0.00751, 0.00834, 0.00853, 0.00984, 0.00986, 0.00923, 0.00843, 0.00768, 0.00703, 0.00646
  41.250, 0.00383, 0.00429, 0.00456, 0.00478, 0.00655, 0.00779, 0.01034, 0.01337, 0.01057, 0.01108, 0.01083, 0.01100, 0.01200, 0.01100, 0.01188, 0.01386, 0.01389, 0.01300, 0.01219, 0.01340, 0.01330, 0.01568, 0.01812, 0.01280, 0.01142, 0.01013, 0.00934, 0.00838, 0.00734, 0.00642, 0.00569, 0.00511, 0.00465
  41.000, 0.00460, 0.00541, 0.00611, 0.00707, 0.01222, 0.00784, 0.00918, 0.00996, 0.01036, 0.01185, 0.01164, 0.01019, 0.01124, 0.01273, 0.01280, 0.01391, 0.01237, 0.01365, 0.01316, 0.02156, 0.01998, 0.02065, 0.01927, 0.01841, 0.01862, 0.01138, 0.00908, 0.00701, 0.00545, 0.00440, 0.00371, 0.00327, 0.00296
  40.750, 0.00508, 0.00625, 0.00741, 0.00689, 0.00738, 0.00898, 0.00990, 0.00996, 0.00954, 0.01084, 0.01096, 0.01003, 0.01106, 0.01200, 0.01212, 0.01405, 0.01478, 0.01601, 0.01590, 0.01855, 0.02001, 0.02014, 0.01902, 0.01891, 0.01643, 0.01016, 0.00781, 0.00510, 0.00336, 0.00238, 0.00187, 0.00163, 0.00150
