Lat/Long,-120.500,-120.250,-120.000,-119.750,-119.500,-119.250,-119.000,-118.750,-118.500,-118.250,-118.000,-117.750,-117.500,-117.250,-117.000,-116.750,-116.500,-116.250,-116.000,-115.750,-115.500,-115.250,-115.000,-114.750,-114.500,-114.250,-114.000,-113.750,-113.500
  42.500,-0.00051, 0.00125, 0.00308, 0.00316, 0.00249, 0.00222, 0.00141, 0.00075, 0.00018,-0.00026,-0.00123,-0.00217,-0.00150,-0.00225,-0.00354, 0.00023, 0.00091, 0.00078, 0.00037,-0.00066, 0.00124, 0.00092, 0.00061,-0.00081, 0.00269, 0.00300, 0.00333, 0.00389, 0.00426
  42.250, 0.00000, 0.00100, 0.00230, 0.00228, 0.00076, 0.00033, 0.00005,-0.00004, 0.00005, 0.00013,-0.00122,-0.00326,-0.00105, 0.00050, 0.00036,-0.00008, 0.00098, 0.00101, 0.00093, 0.00072, 0.00187, 0.00136, 0.00134, 0.00134, 0.00211, 0.00207, 0.00200, 0.00072, 0.00207
  42.000, 0.00276, 0.00025, 0.00100, 0.00172, 0.00030,-0.00020,-0.00044, 0.00008, 0.00105, 0.00099,-0.00098,-0.00462,-0.00202,-0.00082,-0.00400,-0.00182, 0.00015, 0.00094, 0.00000, 0.00002, 0.00192, 0.00734, 0.00700, 0.00571, 0.00370, 0.00284, 0.00200, 0.00114, 0.00015
  41.750, 0.00270,-0.00047, 0.00077,-0.00191, 0.00006,-0.00115,-0.00179,-0.00002, 0.00130, 0.00329, 0.00211,-0.00103, 0.00284,-0.00175,-0.00567,-0.00176, 0.00330, 0.00488, 0.00571, 0.00556, 0.00502, 0.00559, 0.00564, 0.00597, 0.00507, 0.00279,-0.00160, 0.00326, 0.00449
  41.500, 0.00076,-0.00001, 0.00195,-0.00257, 0.00160,-0.00422,-0.00075, 0.00300,-0.00008, 0.00666, 0.00707, 0.00321, 0.00318,-0.00120,-0.00249, 0.00189, 0.00700, 0.00848, 0.00918, 0.00874, 0.00558, 0.00516, 0.00596, 0.00588, 0.00519, 0.00493, 0.00442, 0.00613, 0.00898
  41.250,-0.00472,-0.00420,-0.00700,-0.00760,-0.00589,-0.00403, 0.00008, 0.00132, 0.00093, 0.00945, 0.00926, 0.00485, 0.00303, 0.00236, 0.00011, 0.00759, 0.00919, 0.01005, 0.00976, 0.00819, 0.00617, 0.00509, 0.00568, 0.00509, 0.00472, 0.00470, 0.00713, 0.00764, 0.00939
  41.000,-0.01300,-0.00777,-0.01534,-0.01624,-0.01710,-0.01245,-0.00422,-0.00050, 0.00364, 0.00800, 0.00906, 0.00600, 0.00400, 0.00300, 0.00374, 0.00821, 0.00816, 0.00874, 0.00822, 0.00700, 0.00508, 0.00494, 0.00501, 0.00472, 0.00400, 0.00785, 0.01939, 0.00893, 0.00928
  40.750,-0.00854,-0.00500,-0.01366,-0.01443,-0.01541,-0.01306,-0.00436,-0.00081, 0.00300, 0.00599, 0.00888, 0.00600, 0.00500, 0.00400, 0.00442, 0.01022, 0.00666, 0.00793, 0.00631, 0.00587, 0.00505, 0.00502, 0.00501, 0.00483, 0.00422, 0.00522, 0.00677, 0.00720, 0.00968
  40.500,-0.00185,-0.00294,-0.00721,-0.00417,-0.00891,-0.00723,-0.00411, 0.00134, 0.00205, 0.00451, 0.00893, 0.00500, 0.00500, 0.00600, 0.00600, 0.00528, 0.00421, 0.00614, 0.00524, 0.00417, 0.00411, 0.00472, 0.00483, 0.00470, 0.00436, 0.00329, 0.00515, 0.00895, 0.01163
  40.250, 0.00698, 0.00619, 0.00600, 0.00411, 0.00173, 0.00081, 0.00287, 0.00373, 0.00512, 0.00436, 0.00898, 0.00700, 0.00700, 0.00700, 0.00730, 0.00655, 0.00551, 0.00566, 0.00523, 0.00489, 0.00395, 0.00345, 0.00339, 0.00292, 0.00183, 0.00166, 0.00349, 0.01073, 0.01293
  40.000, 0.00946, 0.01228, 0.01075,-0.00146, 0.00759, 0.00623, 0.01153, 0.00500, 0.00671, 0.00682, 0.00810, 0.00799, 0.00822, 0.00800, 0.01360, 0.01015, 0.00750, 0.00568, 0.00469, 0.00395, 0.00381, 0.00306, 0.00175, 0.00124,-0.00003, 0.00036, 0.00005, 0.00733, 0.01039
  39.750, 0.00721, 0.01407, 0.00261, 0.00665, 0.00741, 0.00894, 0.01044, 0.00501, 0.00079, 0.00550, 0.00954, 0.00953, 0.01106, 0.01112, 0.01300, 0.00940, 0.00751, 0.00460, 0.00352, 0.00277, 0.00280, 0.00201, 0.00096, 0.00011,-0.00096,-0.00157,-0.00045, 0.00004, 0.00322
  39.500, 0.01546, 0.01214, 0.00100, 0.01402, 0.01837, 0.01813, 0.00667, 0.00300, 0.00100, 0.00735, 0.01301, 0.01300, 0.01207, 0.01200, 0.01094, 0.00779, 0.00597, 0.00214, 0.00091, 0.00111, 0.00199, 0.00207, 0.00236, 0.00161,-0.00252,-0.00134, 0.00009, 0.00171, 0.00216
  39.250, 0.02241, 0.02276, 0.02000, 0.02322, 0.03186, 0.02499, 0.01571, 0.00715, 0.00463, 0.00604, 0.01103, 0.00600, 0.00817, 0.00827, 0.00777, 0.00563, 0.00002,-0.00088,-0.00012, 0.00078, 0.00118, 0.00200, 0.00400,-0.00085,-0.00401,-0.00132,-0.00259, 0.00047, 0.00265
  39.000, 0.02256, 0.02947, 0.03908, 0.04500, 0.05183, 0.02105, 0.00423, 0.00328, 0.00865, 0.00768, 0.00767, 0.00136, 0.00282, 0.00030, 0.00204, 0.00143, 0.00014,-0.00003,-0.00001, 0.00019, 0.00091,-0.00102,-0.00106,-0.00554,-0.00675,-0.00513,-0.00336,-0.00081, 0.00209
  38.750, 0.02022, 0.01935, 0.01713, 0.01705, 0.02093, 0.01784, 0.01173, 0.01544, 0.00428,-0.00481,-0.00868,-0.00628,-0.00157,-0.00444,-0.00228,-0.00161,-0.00135,-0.00076,-0.00010, 0.00004, 0.00073,-0.00416,-0.01002,-0.00708,-0.01060,-0.00596, 0.01144, 0.00219, 0.00156
  38.500, 0.01275, 0.00842, 0.00377,-0.00257,-0.00896, 0.01251, 0.01172, 0.01956, 0.01092,-0.01078,-0.01417,-0.01214,-0.00681,-0.00576,-0.00370,-0.00359,-0.00318,-0.00198,-0.00170,-0.00156,-0.00107,-0.00525,-0.00835,-0.00730,-0.00704,-0.00576, 0.00026, 0.00169, 0.00236
  38.250, 0.00624, 0.00117,-0.00494,-0.01405,-0.03292,-0.00213, 0.00552, 0.00580, 0.00446,-0.00506,-0.00814,-0.00969,-0.00697,-0.00736,-0.00554,-0.00517,-0.00519,-0.00429,-0.00380,-0.00325,-0.00441,-0.00585,-0.00460,-0.00546,-0.00435,-0.00369,-0.00167, 0.00179, 0.00469
  38.000, 0.00152,-0.00300,-0.00815,-0.01393,-0.01830,-0.00351, 0.00728, 0.00739, 0.01444, 0.00619, 0.00544, 0.00254,-0.00467,-0.00914,-0.00844,-0.00748,-0.00690,-0.00612,-0.00552,-0.00166, 0.00323, 0.00446, 0.00151,-0.00001,-0.00103,-0.00245,-0.00511, 0.00210, 0.00800
  37.750,-0.00150,-0.00464,-0.00754,-0.00928,-0.00738, 0.00298, 0.01262, 0.00717, 0.00744, 0.01050, 0.00922, 0.00793, 0.00613,-0.00740,-0.00905,-0.00800,-0.00773,-0.00689,-0.00661,-0.00290, 0.00140, 0.00455, 0.00324, 0.00171, 0.00037,-0.00075,-0.00191,-0.00066, 0.00596
  37.500,-0.00335,-0.00492,-0.00575,-0.00497,-0.00134, 0.00573, 0.01134, 0.00951, 0.00816, 0.00288, 0.00613, 0.00326, 0.00387,-0.00067,-0.00779,-0.00800,-0.00902,-0.00643,-0.00598,-0.00417,-0.00022, 0.00300, 0.00295, 0.00213, 0.00108, 0.00100,-0.00036,-0.00197, 0.00451
  37.250,-0.00457,-0.00481,-0.00421,-0.00227, 0.00140, 0.00625, 0.00971, 0.00937, 0.00730, 0.00148, 0.00199,-0.00001,-0.00300,-0.00253, 0.00266,-0.00960,-0.00964,-0.00469,-0.00430,-0.00530, 0.00052, 0.00448, 0.00314, 0.00299, 0.00187, 0.00061,-0.00116,-0.00098, 0.00169
  37.000,-0.00554,-0.00481,-0.00338,-0.00102, 0.00222, 0.00569, 0.00799, 0.00798, 0.00611, 0.00256, 0.00122,-0.00122,-0.00560,-0.00635,-0.00396,-0.00882,-0.00691,-0.00280,-0.00341,-0.00243, 0.00277, 0.00400, 0.00393, 0.00437, 0.00379, 0.00242, 0.00005, 0.00092, 0.00027
  36.750,-0.00643,-0.00507,-0.00320,-0.00078, 0.00202, 0.00466, 0.00635, 0.00653, 0.00536, 0.00343, 0.00235, 0.00142,-0.00067,-0.01420,-0.00362,-0.00502,-0.00383,-0.00369, 0.00097, 0.00080, 0.00241, 0.00317, 0.00366, 0.00737, 0.00635, 0.00390, 0.00194, 0.00166, 0.00095
  36.500,-0.00732,-0.00558,-0.00351,-0.00115, 0.00129, 0.00343, 0.00480, 0.00511, 0.00443, 0.00315, 0.00178,-0.00025,-0.00442,-0.01251,-0.00582,-0.00228,-0.00438, 0.00090, 0.00433, 0.00271, 0.00621, 0.01478, 0.00672, 0.01400, 0.01149, 0.00803, 0.00139, 0.00175, 0.00165
  36.250,-0.00818,-0.00623,-0.00410,-0.00185, 0.00032, 0.00215, 0.00333, 0.00370, 0.00326, 0.00217, 0.00057,-0.00184,-0.00543,-0.00916,-0.00653,-0.00394,-0.00191,-0.00079, 0.00169,-0.00084, 0.00198, 0.01246, 0.01556, 0.01290, 0.01012, 0.00698, 0.00117, 0.00193, 0.00088
  36.000,-0.00899,-0.00695,-0.00483,-0.00270,-0.00072, 0.00090, 0.00196, 0.00234, 0.00201, 0.00105,-0.00051,-0.00266,-0.00517,-0.00694,-0.00576,-0.00357,-0.00118,-0.00008, 0.00020, 0.00261, 0.01365, 0.00928, 0.01200, 0.01100, 0.00850, 0.00400, 0.00276, 0.00261, 0.00059
  35.750,-0.00972,-0.00766,-0.00558,-0.00357,-0.00175,-0.00028, 0.00070, 0.00108, 0.00083,-0.00001,-0.00137,-0.00309,-0.00482,-0.00580,-0.00520,-0.00362,-0.00173,-0.00051,-0.00062, 0.00025, 0.01528, 0.00783, 0.00998, 0.01197, 0.01000, 0.00435, 0.00276, 0.00107,-0.00030
  35.500,-0.01034,-0.00831,-0.00630,-0.00439,-0.00270,-0.00134,-0.00044,-0.00007,-0.00026,-0.00098,-0.00214,-0.00355,-0.00487,-0.00564,-0.00549,-0.00460,-0.00339,-0.00241,-0.00186,-0.00055, 0.00337, 0.00527, 0.00850, 0.00992, 0.00661, 0.00650, 0.00226,-0.00008,-0.00152
  35.250,-0.01085,-0.00888,-0.00695,-0.00514,-0.00355,-0.00229,-0.00145,-0.00111,-0.00127,-0.00193,-0.00297,-0.00424,-0.00547,-0.00637,-0.00672,-0.00655,-0.00601,-0.00520,-0.00375,-0.00053, 0.00465,-0.00021, 0.00999, 0.00800, 0.00414, 0.00183, 0.00271,-0.00149,-0.00628
  35.000,-0.01126,-0.00935,-0.00751,-0.00581,-0.00432,-0.00315,-0.00238,-0.00207,-0.00226,-0.00291,-0.00395,-0.00525,-0.00662,-0.00786,-0.00883,-0.00948,-0.00986,-0.00996,-0.00968,-0.00901,-0.00914,-0.01259, 0.00002,-0.00302,-0.00114,-0.00309,-0.00600,-0.00574,-0.00550
  34.750,-0.01157,-0.00976,-0.00801,-0.00640,-0.00501,-0.00393,-0.00324,-0.00300,-0.00325,-0.00397,-0.00512,-0.00659,-0.00826,-0.00998,-0.01165,-0.01321,-0.01465,-0.01599,-0.01730,-0.01886,-0.02127,-0.02426,-0.02127,-0.01345,-0.00643,-0.00779,-0.00902,-0.00614,-0.00638
  34.500,-0.01183,-0.01010,-0.00845,-0.00694,-0.00565,-0.00467,-0.00407,-0.00393,-0.00428,-0.00513,-0.00646,-0.00819,-0.01025,-0.01253,-0.01494,-0.01740,-0.01985,-0.02227,-0.02463,-0.02695,-0.02902,-0.02964,-0.02548,-0.01592,-0.00839,-0.01411,-0.01076,-0.00849,-0.00815
