Lat/Long, -88.000, -87.750, -87.500, -87.250, -87.000, -86.750, -86.500, -86.250, -86.000, -85.750, -85.500, -85.250, -85.000, -84.750, -84.500, -84.250, -84.000, -83.750, -83.500, -83.250, -83.000, -82.750, -82.500, -82.250, -82.000, -81.750, -81.500, -81.250, -81.000, -80.750, -80.500, -80.250, -80.000
  32.000, 0.00348, 0.00365, 0.00380, 0.00403, 0.00454, 0.00533, 0.00617, 0.00700, 0.00777, 0.00840, 0.00905, 0.00986, 0.01073, 0.01148, 0.01193, 0.01202, 0.01182, 0.01143, 0.01094, 0.01037, 0.00974, 0.00903, 0.00822, 0.00732, 0.00637, 0.00543, 0.00442, 0.00319, 0.00175, 0.00016,-0.00151,-0.00319,-0.00486
  31.750, 0.00326, 0.00312, 0.00285, 0.00261, 0.00289, 0.00372, 0.00447, 0.00524, 0.00593, 0.00630, 0.00672, 0.00762, 0.00877, 0.00979, 0.01040, 0.01050, 0.01024, 0.00981, 0.00934, 0.00885, 0.00831, 0.00769, 0.00695, 0.00604, 0.00509, 0.00426, 0.00344, 0.00229, 0.00086,-0.00074,-0.00238,-0.00401,-0.00561
  31.500, 0.00303, 0.00260, 0.00184, 0.00085, 0.00089, 0.00208, 0.00263, 0.00332, 0.00408, 0.00391, 0.00386, 0.00495, 0.00652, 0.00797, 0.00879, 0.00884, 0.00845, 0.00792, 0.00754, 0.00714, 0.00673, 0.00627, 0.00564, 0.00468, 0.00359, 0.00287, 0.00236, 0.00126,-0.00020,-0.00178,-0.00337,-0.00491,-0.00640
  31.250, 0.00272, 0.00207, 0.00087,-0.00141,-0.00173, 0.00056, 0.00048, 0.00106, 0.00229, 0.00109, 0.00008, 0.00162, 0.00379, 0.00589, 0.00697, 0.00684, 0.00628, 0.00555, 0.00540, 0.00511, 0.00487, 0.00469, 0.00434, 0.00330, 0.00180, 0.00102, 0.00104,-0.00014,-0.00162,-0.00310,-0.00452,-0.00590,-0.00723
  31.000, 0.00220, 0.00137, 0.00000,-0.00413,-0.00495,-0.00099,-0.00200,-0.00178, 0.00049,-0.00238,-0.00479,-0.00250, 0.00015, 0.00328, 0.00473, 0.00420, 0.00361, 0.00241, 0.00287, 0.00261, 0.00252, 0.00274, 0.00307, 0.00218, 0.00000,-0.00160,-0.00103,-0.00244,-0.00366,-0.00477,-0.00587,-0.00698,-0.00809
  30.750, 0.00146,-0.00001,-0.00258,-0.00568,-0.00457,-0.00139,-0.00200,-0.00400,-0.00462,-0.00700,-0.00800,-0.00800,-0.00560,-0.00025, 0.00144, 0.00045, 0.00058,-0.00159,-0.00004,-0.00060,-0.00052,-0.00003, 0.00138, 0.00170, 0.00049,-0.00473,-0.00700,-0.00648,-0.00632,-0.00664,-0.00728,-0.00807,-0.00894
  30.500, 0.00135, 0.00046,-0.00047,-0.00300,-0.00105,-0.00400,-0.00200,-0.00643,-0.00686,-0.00703,-0.00664,-0.00761,-0.00481,-0.00429,-0.00596,-0.00400,-0.00300,-0.00389,-0.00506,-0.00462,-0.00387,-0.00407,-0.00366,-0.00600,-0.00533,-0.01000,-0.01003,-0.00872,-0.00814,-0.00814,-0.00849,-0.00905,-0.00972
  30.250, 0.00148, 0.00089, 0.00081, 0.00437, 0.00429,-0.00062,-0.00350,-0.00828,-0.00912,-0.01100,-0.01010,-0.01499,-0.00588,-0.00673,-0.00670,-0.00591,-0.00456,-0.00474,-0.00537,-0.00500,-0.00498,-0.00500,-0.00600,-0.00605,-0.00614,-0.00917,-0.00995,-0.00905,-0.00901,-0.00916,-0.00945,-0.00987,-0.01039
  30.000, 0.00202, 0.00204, 0.00282, 0.00497, 0.00431, 0.00039,-0.00359,-0.00756,-0.00925,-0.01054,-0.01400,-0.01472,-0.00621,-0.00798,-0.00703,-0.00587,-0.00464,-0.00519,-0.00609,-0.00546,-0.00576,-0.00280,-0.00579,-0.00526,-0.00643,-0.01005,-0.01007,-0.00992,-0.00996,-0.01005,-0.01023,-0.01054,-0.01095
