Lat/Long, -97.000, -96.750, -96.500, -96.250, -96.000, -95.750, -95.500, -95.250, -95.000, -94.750, -94.500, -94.250, -94.000, -93.750, -93.500, -93.250, -93.000, -92.750, -92.500, -92.250, -92.000, -91.750, -91.500, -91.250, -91.000, -90.750, -90.500, -90.250, -90.000, -89.750, -89.500, -89.250, -89.000, -88.750, -88.500, -88.250, -88.000
  42.000,-0.00930,-0.00816,-0.00703,-0.00597,-0.00509,-0.00450,-0.00447,-0.00526,-0.00727,-0.01083,-0.01532,-0.01852,-0.01993,-0.02013,-0.01986,-0.01939,-0.01868,-0.01772,-0.01663,-0.01553,-0.01440,-0.01310,-0.01157,-0.00997,-0.00867,-0.00794,-0.00772,-0.00766,-0.00752,-0.00720,-0.00671,-0.00609,-0.00540,-0.00467,-0.00394,-0.00322,-0.00252
  41.750,-0.00807,-0.00701,-0.00589,-0.00480,-0.00382,-0.00293,-0.00259,-0.00286,-0.00453,-0.00883,-0.01564,-0.01944,-0.02015,-0.01942,-0.01874,-0.01822,-0.01759,-0.01661,-0.01554,-0.01464,-0.01376,-0.01260,-0.01090,-0.00886,-0.00722,-0.00656,-0.00673,-0.00699,-0.00698,-0.00665,-0.00608,-0.00536,-0.00459,-0.00381,-0.00306,-0.00234,-0.00166
  41.500,-0.00673,-0.00580,-0.00471,-0.00366,-0.00279,-0.00158,-0.00119,-0.00068,-0.00106,-0.00546,-0.01725,-0.02117,-0.02020,-0.01789,-0.01695,-0.01669,-0.01638,-0.01538,-0.01430,-0.01374,-0.01331,-0.01246,-0.01054,-0.00772,-0.00545,-0.00490,-0.00579,-0.00646,-0.00652,-0.00609,-0.00538,-0.00454,-0.00369,-0.00287,-0.00212,-0.00143,-0.00079
  41.250,-0.00516,-0.00437,-0.00327,-0.00233,-0.00205,-0.00030,-0.00108, 0.00013, 0.00252, 0.00134,-0.02158,-0.02326,-0.01929,-0.01474,-0.01431,-0.01469,-0.01511,-0.01400,-0.01284,-0.01292,-0.01308,-0.01276,-0.01068,-0.00661,-0.00329,-0.00283,-0.00508,-0.00612,-0.00605,-0.00539,-0.00449,-0.00353,-0.00262,-0.00181,-0.00109,-0.00046, 0.00009
  41.000,-0.00316,-0.00248,-0.00122,-0.00037,-0.00139, 0.00175,-0.00326,-0.00263, 0.00216, 0.01400,-0.02895,-0.02247,-0.01614,-0.00971,-0.01141,-0.01207,-0.01351,-0.01240,-0.01145,-0.01265,-0.01308,-0.01316,-0.01124,-0.00582,-0.00120,-0.00039,-0.00482,-0.00574,-0.00528,-0.00432,-0.00324,-0.00223,-0.00134,-0.00059, 0.00003, 0.00054, 0.00097
  40.750,-0.00053, 0.00066, 0.00211, 0.00145, 0.00242, 0.00478,-0.00700,-0.00912,-0.01300, 0.01120,-0.01078,-0.01300,-0.01045,-0.00800,-0.01025,-0.00808,-0.00861,-0.01041,-0.01238,-0.01445,-0.01368,-0.01121,-0.01015,-0.00648,-0.00240, 0.00124,-0.00376,-0.00439,-0.00363,-0.00254,-0.00148,-0.00056, 0.00018, 0.00077, 0.00122, 0.00156, 0.00183
  40.500, 0.00175, 0.00290, 0.00419, 0.00500, 0.00484, 0.00525, 0.00293,-0.00602,-0.00998,-0.00585,-0.00700,-0.00531,-0.00405,-0.00206,-0.00281,-0.00485,-0.00455,-0.00906,-0.01309,-0.01422,-0.01237,-0.00541,-0.00183,-0.00050,-0.00193,-0.00001,-0.00207,-0.00175,-0.00090, 0.00000, 0.00080, 0.00143, 0.00190, 0.00222, 0.00243, 0.00255, 0.00261
  40.250, 0.00340, 0.00405, 0.00449, 0.00433, 0.00400, 0.00416, 0.00407, 0.00406, 0.00153,-0.00091,-0.00214,-0.00204,-0.00101,-0.00120,-0.00279,-0.00516,-0.00727,-0.00963,-0.01179,-0.01201,-0.00887,-0.00418,-0.00117, 0.00084, 0.00154, 0.00153, 0.00223, 0.00232, 0.00267, 0.00306, 0.00339, 0.00359, 0.00368, 0.00366, 0.00357, 0.00344, 0.00327
  40.000, 0.00470, 0.00486, 0.00478, 0.00439, 0.00399, 0.00389, 0.00201, 0.00238, 0.00431, 0.00307, 0.00175, 0.00118,-0.00074,-0.00214,-0.00341,-0.00474,-0.00718,-0.00867,-0.00981,-0.01001,-0.00897,-0.00568,-0.00109, 0.00088, 0.00216, 0.00196, 0.00347, 0.00540, 0.00597, 0.00603, 0.00589, 0.00565, 0.00532, 0.00494, 0.00454, 0.00413, 0.00374
