Lat/Long, -89.000, -88.750, -88.500, -88.250, -88.000, -87.750, -87.500, -87.250, -87.000, -86.750, -86.500, -86.250, -86.000, -85.750, -85.500, -85.250, -85.000, -84.750, -84.500, -84.250, -84.000, -83.750, -83.500, -83.250, -83.000, -82.750, -82.500, -82.250, -82.000, -81.750, -81.500, -81.250, -81.000, -80.750, -80.500
  43.250,-0.01050,-0.01113,-0.01174,-0.01231,-0.01285,-0.01334,-0.01383,-0.01445,-0.01526,-0.01627,-0.01730,-0.01816,-0.01866,-0.01871,-0.01826,-0.01738,-0.01622,-0.01505,-0.01411,-0.01359,-0.01354,-0.01390,-0.01457,-0.01546,-0.01649,-0.01758,-0.01870,-0.01980,-0.02088,-0.02191,-0.02290,-0.02385,-0.02477,-0.02566,-0.02653
  43.000,-0.01079,-0.01139,-0.01195,-0.01246,-0.01288,-0.01320,-0.01345,-0.01385,-0.01460,-0.01573,-0.01701,-0.01807,-0.01867,-0.01875,-0.01821,-0.01705,-0.01552,-0.01398,-0.01274,-0.01210,-0.01207,-0.01254,-0.01334,-0.01436,-0.01550,-0.01670,-0.01790,-0.01908,-0.02021,-0.02130,-0.02234,-0.02333,-0.02428,-0.02520,-0.02610
  42.750,-0.01106,-0.01161,-0.01211,-0.01254,-0.01285,-0.01295,-0.01279,-0.01278,-0.01337,-0.01469,-0.01632,-0.01765,-0.01839,-0.01857,-0.01807,-0.01666,-0.01475,-0.01284,-0.01126,-0.01056,-0.01064,-0.01127,-0.01223,-0.01338,-0.01462,-0.01589,-0.01716,-0.01840,-0.01959,-0.02072,-0.02180,-0.02283,-0.02381,-0.02476,-0.02568
  42.500,-0.01128,-0.01177,-0.01218,-0.01250,-0.01271,-0.01262,-0.01182,-0.01110,-0.01136,-0.01294,-0.01508,-0.01672,-0.01749,-0.01789,-0.01776,-0.01613,-0.01391,-0.01179,-0.00980,-0.00916,-0.00947,-0.01029,-0.01137,-0.01259,-0.01388,-0.01520,-0.01651,-0.01778,-0.01901,-0.02018,-0.02129,-0.02234,-0.02335,-0.02432,-0.02527
  42.250,-0.01143,-0.01184,-0.01213,-0.01228,-0.01238,-0.01233,-0.01061,-0.00876,-0.00836,-0.01029,-0.01311,-0.01499,-0.01544,-0.01615,-0.01709,-0.01527,-0.01304,-0.01132,-0.00864,-0.00832,-0.00889,-0.00980,-0.01088,-0.01207,-0.01334,-0.01464,-0.01595,-0.01724,-0.01848,-0.01967,-0.02080,-0.02187,-0.02290,-0.02389,-0.02485
  42.000,-0.01148,-0.01184,-0.01197,-0.01179,-0.01153,-0.01198,-0.00944,-0.00606,-0.00443,-0.00673,-0.00998,-0.01186,-0.01150,-0.01232,-0.01533,-0.01353,-0.01225,-0.01236,-0.00873,-0.00892,-0.00938,-0.00999,-0.01081,-0.01182,-0.01297,-0.01421,-0.01548,-0.01675,-0.01800,-0.01919,-0.02034,-0.02143,-0.02247,-0.02347,-0.02444
  41.750,-0.01142,-0.01182,-0.01193,-0.01138,-0.00977,-0.00919,-0.00942,-0.00434,-0.00084,-0.00309,-0.00400,-0.00500,-0.00601,-0.00600,-0.00800,-0.01036,-0.01300,-0.01462,-0.01476,-0.01220,-0.01095,-0.01068,-0.01100,-0.01172,-0.01271,-0.01385,-0.01507,-0.01632,-0.01756,-0.01875,-0.01990,-0.02100,-0.02205,-0.02306,-0.02404
  41.500,-0.01114,-0.01171,-0.01227,-0.01269,-0.01241,-0.00900,-0.01527,-0.00627,-0.00347,-0.00436,-0.00569,-0.00456,-0.00800,-0.00904,-0.01065,-0.01200,-0.01323,-0.01558,-0.01331,-0.01249,-0.01155,-0.01104,-0.01109,-0.01160,-0.01244,-0.01351,-0.01469,-0.01592,-0.01714,-0.01834,-0.01949,-0.02059,-0.02164,-0.02266,-0.02364
  41.250,-0.01040,-0.01092,-0.01155,-0.01226,-0.01248,-0.00728,-0.00600,-0.00770,-0.00534,-0.00658,-0.00696,-0.00781,-0.00892,-0.00999,-0.01371,-0.01310,-0.01497,-0.01695,-0.01605,-0.01354,-0.01185,-0.01101,-0.01089,-0.01131,-0.01210,-0.01314,-0.01431,-0.01553,-0.01676,-0.01795,-0.01910,-0.02020,-0.02125,-0.02227,-0.02325
  41.000,-0.00918,-0.00933,-0.00932,-0.00887,-0.00756,-0.00706,-0.00771,-0.00928,-0.00903,-0.00884,-0.00900,-0.00986,-0.01033,-0.01200,-0.01221,-0.01385,-0.01505,-0.01602,-0.01406,-0.01229,-0.01097,-0.01033,-0.01032,-0.01081,-0.01166,-0.01273,-0.01392,-0.01516,-0.01640,-0.01759,-0.01874,-0.01984,-0.02088,-0.02189,-0.02286
  40.750,-0.00776,-0.00757,-0.00723,-0.00672,-0.00633,-0.00781,-0.00924,-0.01156,-0.01013,-0.01000,-0.01024,-0.01189,-0.01210,-0.01309,-0.01400,-0.01751,-0.01500,-0.01568,-0.01226,-0.01055,-0.00954,-0.00921,-0.00947,-0.01017,-0.01116,-0.01232,-0.01356,-0.01483,-0.01607,-0.01727,-0.01841,-0.01950,-0.02053,-0.02152,-0.02248
  40.500,-0.00634,-0.00594,-0.00551,-0.00522,-0.00546,-0.00632,-0.00824,-0.01017,-0.01093,-0.01118,-0.01183,-0.01217,-0.01200,-0.01299,-0.01312,-0.01402,-0.01394,-0.01544,-0.01161,-0.00907,-0.00800,-0.00797,-0.00856,-0.00953,-0.01069,-0.01196,-0.01326,-0.01455,-0.01580,-0.01699,-0.01812,-0.01918,-0.02020,-0.02117,-0.02211
  40.250,-0.00504,-0.00445,-0.00388,-0.00355,-0.00390,-0.00578,-0.00895,-0.01101,-0.01094,-0.01284,-0.01306,-0.01410,-0.01403,-0.01355,-0.01299,-0.01177,-0.00762,-0.01021,-0.00879,-0.00651,-0.00616,-0.00678,-0.00782,-0.00906,-0.01038,-0.01173,-0.01306,-0.01436,-0.01559,-0.01676,-0.01786,-0.01891,-0.01989,-0.02084,-0.02176
  40.000,-0.00391,-0.00315,-0.00235,-0.00167,-0.00146,-0.00240,-0.00567,-0.00924,-0.00761,-0.00860,-0.01131,-0.01398,-0.01900,-0.01247,-0.01479,-0.01254,-0.00788,-0.00887,-0.00099,-0.00284,-0.00468,-0.00618,-0.00759,-0.00898,-0.01035,-0.01170,-0.01302,-0.01428,-0.01547,-0.01660,-0.01766,-0.01866,-0.01961,-0.02052,-0.02141
  39.750,-0.00301,-0.00212,-0.00109, 0.00007, 0.00126, 0.00209, 0.00160, 0.00017,-0.00027,-0.00076,-0.00098,-0.01040,-0.01756,-0.01573,-0.01471,-0.01385,-0.01186,-0.01124,-0.00898,-0.00654,-0.00631,-0.00706,-0.00816,-0.00938,-0.01065,-0.01190,-0.01313,-0.01431,-0.01543,-0.01650,-0.01750,-0.01845,-0.01935,-0.02022,-0.02107
  39.500,-0.00237,-0.00145,-0.00031, 0.00114, 0.00316, 0.00602, 0.00788, 0.00791, 0.00548, 0.00479, 0.00250,-0.00963,-0.03902,-0.01214,-0.00928,-0.00945,-0.01222,-0.01105,-0.00912,-0.00828,-0.00809,-0.00847,-0.00921,-0.01015,-0.01120,-0.01228,-0.01337,-0.01444,-0.01546,-0.01644,-0.01738,-0.01826,-0.01911,-0.01993,-0.02073
  39.250,-0.00197,-0.00112,-0.00008, 0.00120, 0.00306, 0.00700, 0.00716, 0.00607, 0.00423, 0.00321, 0.00056,-0.00227,-0.01737,-0.00719,-0.00084,-0.00203,-0.01000,-0.01000,-0.01007,-0.00995,-0.00984,-0.00998,-0.01041,-0.01107,-0.01188,-0.01277,-0.01370,-0.01463,-0.01555,-0.01643,-0.01728,-0.01810,-0.01889,-0.01965,-0.02040
  39.000,-0.00171,-0.00100,-0.00006, 0.00095, 0.00172, 0.00401, 0.00629, 0.00346, 0.00283, 0.00106,-0.00026,-0.00085,-0.00389,-0.00283, 0.00293,-0.00352,-0.00729,-0.00750,-0.01095,-0.01135,-0.01126,-0.01127,-0.01151,-0.01196,-0.01257,-0.01328,-0.01405,-0.01485,-0.01565,-0.01643,-0.01720,-0.01794,-0.01867,-0.01938,-0.02008
  38.750,-0.00155,-0.00102,-0.00002, 0.00158, 0.00300, 0.00043, 0.00150, 0.00075, 0.00026,-0.00136,-0.00209,-0.00248,-0.00279,-0.00307,-0.00384,-0.00833,-0.01100,-0.00921,-0.01118,-0.01183,-0.01201,-0.01212,-0.01233,-0.01268,-0.01316,-0.01374,-0.01438,-0.01505,-0.01574,-0.01643,-0.01712,-0.01779,-0.01845,-0.01911,-0.01975
  38.500,-0.00145,-0.00140,-0.00089, 0.00037, 0.00089,-0.00084,-0.00022,-0.00096,-0.00300,-0.00296,-0.00384,-0.00478,-0.00500,-0.00553,-0.00585,-0.00700,-0.00992,-0.00919,-0.01066,-0.01170,-0.01225,-0.01258,-0.01287,-0.01321,-0.01362,-0.01410,-0.01464,-0.01521,-0.01581,-0.01642,-0.01702,-0.01763,-0.01823,-0.01883,-0.01942
  38.250,-0.00113,-0.00170,-0.00205,-0.00103, 0.00000,-0.00106,-0.00157,-0.00202,-0.00300,-0.00315,-0.00400,-0.00599,-0.00784,-0.00800,-0.00333,-0.00569,-0.00847,-0.00943,-0.01068,-0.01170,-0.01240,-0.01286,-0.01323,-0.01358,-0.01395,-0.01437,-0.01483,-0.01532,-0.01584,-0.01637,-0.01691,-0.01746,-0.01800,-0.01854,-0.01909
  38.000,-0.00020,-0.00107,-0.00200,-0.00196,-0.00109,-0.00179, 0.00030,-0.00178,-0.00314,-0.00385,-0.00506,-0.00533,-0.00729,-0.00854,-0.00972,-0.00921,-0.00979,-0.01039,-0.01121,-0.01199,-0.01262,-0.01310,-0.01349,-0.01383,-0.01418,-0.01455,-0.01496,-0.01538,-0.01583,-0.01630,-0.01678,-0.01726,-0.01776,-0.01825,-0.01875
  37.750, 0.00125, 0.00060, 0.00002,-0.00200,-0.00207,-0.00290,-0.00375,-0.00280,-0.00407,-0.00500,-0.00583,-0.00598,-0.00711,-0.00906,-0.01079,-0.01096,-0.01114,-0.01144,-0.01192,-0.01245,-0.01294,-0.01335,-0.01370,-0.01402,-0.01434,-0.01467,-0.01502,-0.01539,-0.01578,-0.01620,-0.01662,-0.01706,-0.01750,-0.01795,-0.01840
  37.500, 0.00249, 0.00154, 0.00039,-0.00145,-0.00246,-0.00352,-0.00460,-0.00465,-0.00558,-0.00621,-0.00676,-0.00716,-0.00814,-0.00972,-0.01116,-0.01176,-0.01204,-0.01228,-0.01258,-0.01293,-0.01328,-0.01361,-0.01390,-0.01417,-0.01445,-0.01474,-0.01504,-0.01536,-0.01571,-0.01607,-0.01644,-0.01684,-0.01723,-0.01764,-0.01805
  37.250, 0.00353, 0.00221, 0.00070,-0.00107,-0.00254,-0.00388,-0.00506,-0.00575,-0.00657,-0.00722,-0.00778,-0.00835,-0.00923,-0.01044,-0.01157,-0.01226,-0.01264,-0.01290,-0.01313,-0.01337,-0.01362,-0.01385,-0.01408,-0.01430,-0.01453,-0.01477,-0.01503,-0.01530,-0.01560,-0.01592,-0.01625,-0.01660,-0.01696,-0.01732,-0.01769
  37.000, 0.00449, 0.00283, 0.00106,-0.00079,-0.00251,-0.00406,-0.00539,-0.00643,-0.00734,-0.00809,-0.00874,-0.00941,-0.01022,-0.01117,-0.01206,-0.01270,-0.01311,-0.01338,-0.01359,-0.01376,-0.01393,-0.01409,-0.01425,-0.01442,-0.01459,-0.01478,-0.01499,-0.01523,-0.01548,-0.01576,-0.01605,-0.01636,-0.01668,-0.01700,-0.01733
