Lat/Long, -84.000, -83.750, -83.500, -83.250, -83.000, -82.750, -82.500, -82.250, -82.000, -81.750, -81.500, -81.250, -81.000, -80.750, -80.500, -80.250, -80.000, -79.750, -79.500, -79.250, -79.000, -78.750, -78.500, -78.250, -78.000
  36.000,-0.02672,-0.02315,-0.01932,-0.01515,-0.00928,-0.00533,-0.00303,-0.00298,-0.00380,-0.00393,-0.00445,-0.00520,-0.00633,-0.00722,-0.00779,-0.00847,-0.00871,-0.00855,-0.00780,-0.00667,-0.00644,-0.00709,-0.00824,-0.00958,-0.01095
  35.750,-0.02151,-0.01894,-0.01596,-0.01341,-0.00541,-0.00209, 0.00013,-0.00128,-0.00353,-0.00292,-0.00349,-0.00435,-0.00620,-0.00735,-0.00764,-0.00878,-0.00899,-0.00889,-0.00788,-0.00568,-0.00561,-0.00688,-0.00860,-0.01036,-0.01201
  35.500,-0.01632,-0.01481,-0.01207,-0.01300,-0.00100, 0.00005, 0.00270,-0.00035,-0.00441,-0.00155,-0.00188,-0.00300,-0.00638,-0.00788,-0.00719,-0.00923,-0.00918,-0.00900,-0.00822,-0.00371,-0.00457,-0.00686,-0.00920,-0.01130,-0.01311
  35.250,-0.01095,-0.01111,-0.00876,-0.00560,-0.00258, 0.00200, 0.00000,-0.00102,-0.00300,-0.00186, 0.00328,-0.00188,-0.00700,-0.00887,-0.00741,-0.00893,-0.01012,-0.00708,-0.00876,-0.00039,-0.00418,-0.00750,-0.01016,-0.01235,-0.01414
  35.000,-0.00425,-0.00248,-0.00252,-0.00204, 0.00174,-0.00200,-0.00204,-0.00116,-0.00400,-0.00200,-0.00400, 0.00100,-0.00879,-0.00908,-0.00837,-0.00895,-0.01108,-0.00400,-0.00488,-0.00125,-0.00674,-0.00889,-0.01116,-0.01327,-0.01492
  34.750,-0.00268,-0.00681,-0.02035,-0.00573, 0.00000, 0.00300, 0.00004, 0.00091,-0.00100,-0.00393,-0.00500,-0.00733,-0.00904,-0.00707,-0.00615,-0.00639,-0.00775,-0.00186,-0.00600,-0.00054,-0.00409,-0.00764,-0.01100,-0.01362,-0.01515
  34.500, 0.00029,-0.00077,-0.00100,-0.00017, 0.00002, 0.00106, 0.00000, 0.00055,-0.00500,-0.00500,-0.00429,-0.00544,-0.00400,-0.00427,-0.00600,-0.00500,-0.00127, 0.00040,-0.00200, 0.00059,-0.00256,-0.00632,-0.01033,-0.01353,-0.01466
  34.250, 0.00157, 0.00033, 0.00010, 0.00097, 0.00102, 0.00200, 0.00200, 0.00100,-0.00032,-0.00002,-0.00190, 0.00000,-0.00091,-0.00012,-0.00100,-0.00130, 0.00136, 0.00300, 0.00025,-0.00254,-0.00518,-0.00645,-0.00858,-0.01263,-0.01317
  34.000, 0.00254, 0.00155, 0.00120, 0.00103, 0.00100,-0.00062, 0.00300, 0.00289, 0.00028, 0.00098,-0.00085,-0.00200,-0.00200,-0.00100, 0.00092,-0.00063, 0.01200,-0.00300,-0.00298,-0.00310,-0.00500,-0.00522,-0.00769,-0.00820,-0.01124
  33.750, 0.00316, 0.00229, 0.00174, 0.00143, 0.00195, 0.00200, 0.00312, 0.00306, 0.00298, 0.00400, 0.00198, 0.00287, 0.00213, 0.00087, 0.00100,-0.00127,-0.00078,-0.00281,-0.00308,-0.00381,-0.00500,-0.01041,-0.00775,-0.00767,-0.00965
  33.500, 0.00351, 0.00276, 0.00221, 0.00192, 0.00202, 0.00200, 0.00300, 0.00390, 0.00400, 0.00662, 0.00395, 0.00112, 0.00298, 0.00111, 0.00100, 0.00070,-0.00257,-0.00304,-0.00389,-0.00484,-0.00458,-0.00807,-0.00772,-0.00787,-0.00913
  33.250, 0.00367, 0.00304, 0.00259, 0.00236, 0.00243, 0.00267, 0.00300, 0.00412, 0.00500, 0.00600, 0.00172, 0.00113, 0.00400, 0.00057,-0.00200,-0.00201,-0.00200,-0.00219,-0.00392,-0.00400,-0.00479,-0.00682,-0.00752,-0.00810,-0.00913
  33.000, 0.00365, 0.00315, 0.00279, 0.00260, 0.00258, 0.00269, 0.00291, 0.00400, 0.00323, 0.00605, 0.00582, 0.00283, 0.00075, 0.00200,-0.00296,-0.00300,-0.00320,-0.00400,-0.00500,-0.00519,-0.00572,-0.00689,-0.00776,-0.00855,-0.00949
  32.750, 0.00348, 0.00310, 0.00282, 0.00267, 0.00262, 0.00265, 0.00275, 0.00313, 0.00400, 0.00328, 0.00423, 0.00500, 0.00034,-0.00081,-0.00271,-0.00475,-0.00500,-0.00345,-0.00478,-0.00579,-0.00664,-0.00762,-0.00850,-0.00933,-0.01022
  32.500, 0.00317, 0.00289, 0.00269, 0.00258, 0.00255, 0.00258, 0.00267, 0.00282, 0.00259,-0.00100, 0.00005, 0.00305,-0.00571,-0.00300, 0.00100,-0.00341,-0.00518,-0.00521,-0.00611,-0.00709,-0.00799,-0.00887,-0.00970,-0.01049,-0.01130
  32.250, 0.00274, 0.00254, 0.00239, 0.00232, 0.00228, 0.00225, 0.00214, 0.00173, 0.00037,-0.00337,-0.00923,-0.00299,-0.00700,-0.01400,-0.01017,-0.00900,-0.00862,-0.00832,-0.00861,-0.00920,-0.00988,-0.01060,-0.01131,-0.01201,-0.01272
  32.000, 0.00220, 0.00204, 0.00193, 0.00186, 0.00180, 0.00167, 0.00134, 0.00054,-0.00120,-0.00446,-0.00884,-0.01200,-0.02200,-0.02096,-0.01705,-0.01428,-0.01268,-0.01181,-0.01158,-0.01176,-0.01217,-0.01269,-0.01325,-0.01383,-0.01442
  31.750, 0.00155, 0.00142, 0.00132, 0.00124, 0.00114, 0.00092, 0.00047,-0.00042,-0.00199,-0.00435,-0.00710,-0.00964,-0.01531,-0.01867,-0.01835,-0.01696,-0.01570,-0.01485,-0.01446,-0.01443,-0.01464,-0.01499,-0.01541,-0.01587,-0.01634
  31.500, 0.00082, 0.00069, 0.00059, 0.00049, 0.00034, 0.00008,-0.00042,-0.00128,-0.00261,-0.00445,-0.00664,-0.00924,-0.01324,-0.01667,-0.01804,-0.01809,-0.01767,-0.01725,-0.01701,-0.01698,-0.01712,-0.01737,-0.01769,-0.01805,-0.01842
  31.250, 0.00002,-0.00011,-0.00022,-0.00035,-0.00053,-0.00084,-0.00135,-0.00216,-0.00335,-0.00495,-0.00696,-0.00947,-0.01268,-0.01571,-0.01768,-0.01865,-0.01902,-0.01913,-0.01921,-0.01932,-0.01950,-0.01974,-0.02001,-0.02029,-0.02059
  31.000,-0.00081,-0.00095,-0.00109,-0.00125,-0.00147,-0.00180,-0.00232,-0.00310,-0.00422,-0.00571,-0.00761,-0.00997,-0.01273,-0.01545,-0.01762,-0.01912,-0.02008,-0.02070,-0.02113,-0.02148,-0.02177,-0.02205,-0.02231,-0.02256,-0.02281
