Lat/Long,-110.000,-109.750,-109.500,-109.250,-109.000,-108.750,-108.500,-108.250,-108.000,-107.750,-107.500,-107.250,-107.000,-106.750,-106.500,-106.250,-106.000,-105.750,-105.500,-105.250,-105.000,-104.750,-104.500,-104.250,-104.000,-103.750,-103.500,-103.250,-103.000,-102.750,-102.500,-102.250,-102.000,-101.750,-101.500,-101.250,-101.000
  42.000, 0.00058, 0.00340, 0.00615, 0.00848, 0.00976, 0.00938, 0.00795, 0.00614, 0.00432, 0.00259, 0.00103,-0.00027,-0.00133,-0.00216,-0.00272,-0.00294,-0.00279,-0.00229,-0.00147,-0.00042, 0.00065, 0.00130, 0.00098, 0.00003,-0.00104,-0.00191,-0.00247,-0.00277,-0.00292,-0.00296,-0.00292,-0.00284,-0.00276,-0.00270,-0.00266,-0.00263,-0.00260
  41.750,-0.00154, 0.00159, 0.00494, 0.00821, 0.01029, 0.00946, 0.00748, 0.00545, 0.00371, 0.00219, 0.00078,-0.00027,-0.00114,-0.00187,-0.00241,-0.00264,-0.00247,-0.00202,-0.00115, 0.00007, 0.00153, 0.00269, 0.00210, 0.00071,-0.00062,-0.00152,-0.00193,-0.00204,-0.00211,-0.00212,-0.00211,-0.00209,-0.00211,-0.00219,-0.00232,-0.00246,-0.00260
  41.500,-0.00374,-0.00054, 0.00326, 0.00774, 0.01155, 0.00932, 0.00651, 0.00437, 0.00301, 0.00190, 0.00065,-0.00004,-0.00070,-0.00131,-0.00188,-0.00212,-0.00187,-0.00166,-0.00090, 0.00027, 0.00203, 0.00424, 0.00303, 0.00110,-0.00036,-0.00115,-0.00123,-0.00103,-0.00109,-0.00111,-0.00117,-0.00123,-0.00138,-0.00166,-0.00200,-0.00232,-0.00261
  41.250,-0.00587,-0.00299, 0.00068, 0.00623, 0.01409, 0.00806, 0.00464, 0.00282, 0.00234, 0.00203, 0.00078, 0.00064, 0.00008,-0.00038,-0.00102,-0.00118,-0.00060,-0.00102,-0.00050, 0.00020, 0.00144, 0.00530, 0.00319, 0.00110,-0.00002,-0.00053,-0.00008, 0.00056, 0.00026, 0.00017,-0.00008,-0.00024,-0.00061,-0.00117,-0.00173,-0.00222,-0.00266
  41.000,-0.00748,-0.00519,-0.00264, 0.00186, 0.01708, 0.00377, 0.00211, 0.00129, 0.00193, 0.00281, 0.00200, 0.00192, 0.00098, 0.00089, 0.00015, 0.00069, 0.00200, 0.00028, 0.00058, 0.00100, 0.00000, 0.00037, 0.00214, 0.00145, 0.00133, 0.00108, 0.00200, 0.00300, 0.00200, 0.00179, 0.00108, 0.00100, 0.00010,-0.00083,-0.00159,-0.00222,-0.00275
  40.750,-0.00798,-0.00575,-0.00363,-0.00141, 0.00050, 0.00040, 0.00186, 0.00190, 0.00180, 0.00112, 0.00113, 0.00192, 0.00118, 0.00212, 0.00431, 0.00658, 0.00500, 0.00386, 0.00372, 0.00587, 0.00852, 0.01100, 0.01093, 0.00596, 0.00528, 0.00563, 0.00594, 0.00499, 0.00491, 0.00363, 0.00200, 0.00100, 0.00000,-0.00088,-0.00164,-0.00230,-0.00287
  40.500,-0.00754,-0.00493,-0.00241,-0.00020,-0.00005, 0.00120, 0.00292, 0.00312, 0.00405, 0.00259, 0.00277, 0.00185, 0.00199, 0.00207, 0.00387, 0.00541, 0.00513, 0.00739, 0.01193, 0.01476, 0.01226, 0.01318, 0.01300, 0.01188, 0.00982, 0.00993, 0.00800, 0.00698, 0.00589, 0.00435, 0.00314, 0.00174,-0.00000,-0.00093,-0.00172,-0.00240,-0.00298
  40.250,-0.00678,-0.00390,-0.00143,-0.00040, 0.00006, 0.00200, 0.00453, 0.00400, 0.00623, 0.00264, 0.00100, 0.00000, 0.00100, 0.00065, 0.00270, 0.00607, 0.00700, 0.00553, 0.00744, 0.01398, 0.01198, 0.01400, 0.01200, 0.01100, 0.01000, 0.00902, 0.00800, 0.00700, 0.00429, 0.00357, 0.00263, 0.00194, 0.00093,-0.00069,-0.00173,-0.00246,-0.00304
  40.000,-0.00606,-0.00291,-0.00023, 0.00007, 0.00020, 0.00209, 0.00587, 0.00589, 0.00604, 0.00470, 0.00183,-0.00108,-0.00024,-0.00372,-0.00300, 0.00602, 0.00790, 0.00572, 0.00400, 0.00700, 0.00800, 0.01065, 0.01205, 0.01100, 0.01030, 0.00902, 0.00815, 0.00675, 0.00493, 0.00310, 0.00272, 0.00100,-0.00098,-0.00143,-0.00196,-0.00251,-0.00303
